Decimal Code,"Circle Centers (x, y)"
76,"(150.05555725097656, 1.5)","(192.5, 1.5)","(235.0, 1.5)","(277.0, 2.0)","(319.0, 2.0)","(361.5, 1.5)","(403.5, 1.5)","(445.5, 2.0)","(487.5, 2.0)","(530.5, 2.5)","(572.0, 2.5)","(611.0, 5.5)","(657.5, 3.5)","(699.0, 2.142857074737549)","(741.5697631835938, 1.965116262435913)","(783.5, 3.5)","(825.0, 3.0)","(867.0, 2.590909004211426)","(909.0, 2.8125)","(951.0, 3.269230842590332)","(993.0, 3.444444417953491)","(1035.5, 4.0)","(1077.0, 4.0)","(1119.5, 4.0)","(1161.1517333984375, 3.5357143878936768)","(1203.3134765625, 4.134920597076416)","(1245.5, 4.192307472229004)","(1287.5, 4.5)","(1329.5, 5.0)","(1371.5, 5.0)"
203,"(150.8333282470703, 39.16666793823242)","(192.89999389648438, 39.5)","(235.0, 40.0)","(277.4446716308594, 40.4802360534668)","(319.5, 40.5)","(361.5, 40.80769348144531)","(403.5, 41.02631759643555)","(445.5, 41.21428680419922)","(488.0, 42.0)","(530.1206665039062, 42.120689392089844)","(572.7142944335938, 42.64285659790039)","(614.6428833007812, 42.78571319580078)","(657.2489013671875, 43.27092361450195)","(699.1638793945312, 43.67842483520508)","(741.5, 44.099998474121094)","(783.3181762695312, 44.227272033691406)","(825.0, 44.0)","(867.2330932617188, 44.57117462158203)","(909.3540649414062, 44.92060089111328)","(951.5, 45.0)","(993.241943359375, 44.8763427734375)","(1035.5, 45.5)","(1077.3455810546875, 45.42683029174805)","(1119.632568359375, 45.530120849609375)","(1161.5498046875, 45.855873107910156)","(1203.5, 46.0)","(1245.4775390625, 46.09550476074219)","(1287.4849853515625, 46.3872184753418)","(1329.8824462890625, 46.74302673339844)","(1372.0208740234375, 47.05208206176758)"
202,"(150.8333282470703, 81.16666412353516)","(192.85020446777344, 81.45358276367188)","(235.36363220214844, 81.81818389892578)","(277.5, 82.0999984741211)","(319.7105407714844, 82.71052551269531)","(361.7105407714844, 82.71052551269531)","(403.76922607421875, 83.0)","(445.7727355957031, 83.31818389892578)","(488.0, 83.5)","(530.5, 84.0)","(572.7923583984375, 84.94068145751953)","(615.0757446289062, 85.03030395507812)","(657.43310546875, 85.42936706542969)","(699.5446166992188, 85.82142639160156)","(741.572509765625, 85.90414428710938)","(784.0, 86.4000015258789)","(824.7105102539062, 85.71052551269531)","(867.2021484375, 86.39361572265625)","(909.2777709960938, 86.5)","(951.5270385742188, 86.85134887695312)","(993.4181518554688, 86.6727294921875)","(1035.6163330078125, 87.05813598632812)","(1077.714599609375, 87.42337036132812)","(1120.0263671875, 87.5)","(1161.8157958984375, 87.81578826904297)","(1203.7083740234375, 88.125)","(1245.7532958984375, 88.37999725341797)","(1287.868896484375, 88.32524108886719)","(1330.189697265625, 89.18965148925781)","(1372.4344482421875, 89.17213439941406)"
201,"(151.0, 123.0)","(193.0, 123.33333587646484)","(235.122802734375, 123.85964965820312)","(277.5, 124.14705657958984)","(319.7109680175781, 124.70252990722656)","(362.0, 124.73076629638672)","(404.0, 125.0)","(445.5899963378906, 125.30999755859375)","(488.3800048828125, 125.75333404541016)","(530.6747436523438, 126.13106536865234)","(573.2857055664062, 126.64286041259766)","(615.2569580078125, 127.1175308227539)","(657.6724243164062, 127.67241668701172)","(699.6951293945312, 127.84146118164062)","(741.7430419921875, 127.8824691772461)","(784.24169921875, 128.40774536132812)","(825.3333129882812, 128.0)","(867.3181762695312, 128.5)","(909.4927368164062, 128.44544982910156)","(951.484130859375, 128.54762268066406)","(993.43310546875, 128.5706329345703)","(1036.0, 129.26315307617188)","(1078.01220703125, 129.3780517578125)","(1120.069580078125, 129.6519012451172)","(1162.25732421875, 130.11029052734375)","(1204.3846435546875, 130.0)","(1246.3182373046875, 130.5)","(1288.5689697265625, 130.5689697265625)","(1331.0233154296875, 131.11627197265625)","(1373.0654296875, 131.69081115722656)"
200,"(150.68182373046875, 165.22727966308594)","(193.0, 165.2916717529297)","(235.2709197998047, 165.82598876953125)","(277.6199951171875, 166.24667358398438)","(320.0294189453125, 166.53921508789062)","(362.0, 166.6666717529297)","(404.4100036621094, 167.30999755859375)","(446.30999755859375, 167.41000366210938)","(488.7430419921875, 167.88247680664062)","(531.0, 168.26315307617188)","(573.2777709960938, 168.61111450195312)","(615.5816040039062, 169.19387817382812)","(657.6666870117188, 169.22222900390625)","(700.0, 169.60714721679688)","(742.1666870117188, 170.0)","(784.2142944335938, 170.2142791748047)","(825.5, 170.0)","(867.5, 170.10000610351562)","(909.3499755859375, 170.25)","(952.0, 170.5)","(993.8793334960938, 170.87930297851562)","(1036.0, 171.2916717529297)","(1078.2821044921875, 171.57781982421875)","(1120.1785888671875, 171.45535278320312)","(1162.4742431640625, 172.04124450683594)","(1204.5692138671875, 172.39230346679688)","(1246.9130859375, 172.69564819335938)","(1289.26318359375, 173.0)","(1331.2076416015625, 173.059326171875)","(1373.5, 173.85293579101562)"
199,"(151.0, 207.0)","(193.1896514892578, 207.1896514892578)","(235.1385498046875, 207.66867065429688)","(277.5743713378906, 207.83058166503906)","(319.8461608886719, 208.38461303710938)","(362.0, 208.5)","(404.2974548339844, 209.28903198242188)","(446.2989807128906, 209.2889404296875)","(488.69921875, 209.9140625)","(530.566650390625, 210.43333435058594)","(573.1385498046875, 210.66867065429688)","(615.4722290039062, 210.84921264648438)","(657.9459228515625, 211.26351928710938)","(700.0, 211.5)","(742.2591552734375, 211.92408752441406)","(784.4627075195312, 212.1492462158203)","(825.9500122070312, 212.0)","(868.0, 212.0)","(909.980712890625, 212.4570770263672)","(952.0696411132812, 212.6519012451172)","(994.5, 213.0)","(1036.5, 213.0263214111328)","(1078.6163330078125, 213.47674560546875)","(1120.8824462890625, 213.74302673339844)","(1163.0, 214.0)","(1205.16943359375, 214.4256134033203)","(1247.3310546875, 214.55404663085938)","(1289.62060546875, 215.0136260986328)","(1331.5, 215.5)","(1373.67236328125, 215.6724090576172)"
198,"(150.79808044433594, 249.23077392578125)","(193.0, 249.26315307617188)","(235.55882263183594, 249.55882263183594)","(277.5373229980469, 249.8507537841797)","(319.69000244140625, 250.41000366210938)","(362.1492614746094, 250.4626922607422)","(404.55194091796875, 251.11038208007812)","(446.9081726074219, 251.41836547851562)","(489.27777099609375, 251.72222900390625)","(531.0, 252.0)","(573.4000244140625, 252.39999389648438)","(615.6694946289062, 252.67796325683594)","(658.1102905273438, 253.25735473632812)","(699.9736938476562, 253.5)","(742.5, 254.0)","(784.5494995117188, 254.05445861816406)","(826.0, 253.73684692382812)","(868.0208129882812, 254.0520782470703)","(910.2894897460938, 254.5)","(952.5, 254.5)","(994.7408447265625, 254.92408752441406)","(1036.5899658203125, 255.30999755859375)","(1078.8441162109375, 255.43548583984375)","(1121.27734375, 255.72991943359375)","(1163.427490234375, 255.90414428710938)","(1205.534423828125, 256.53448486328125)","(1247.9027099609375, 256.6593017578125)","(1290.0, 257.0)","(1332.3310546875, 257.5540466308594)","(1374.3055419921875, 258.0)"
197,"(151.1842041015625, 290.8157958984375)","(193.26315307617188, 291.0)","(235.5, 291.875)","(277.7156066894531, 291.6192626953125)","(320.0, 292.5)","(362.2749938964844, 292.3187561035156)","(404.3999938964844, 293.0)","(446.8292541503906, 293.04876708984375)","(489.2894592285156, 293.7105407714844)","(531.0, 294.0)","(573.5, 294.5)","(615.6196899414062, 294.5211181640625)","(658.2161865234375, 295.1756896972656)","(700.4285888671875, 295.4285583496094)","(742.7105102539062, 295.7105407714844)","(784.5822143554688, 295.8835754394531)","(826.9500122070312, 296.0)","(868.6818237304688, 296.2272644042969)","(910.5, 296.5)","(953.0106201171875, 296.6276550292969)","(995.0, 296.7368469238281)","(1037.189697265625, 297.1896667480469)","(1079.5, 297.31817626953125)","(1121.5689697265625, 297.5689697265625)","(1163.625, 298.0)","(1206.075927734375, 298.2591552734375)","(1248.153076171875, 298.98980712890625)","(1290.5, 299.0)","(1332.5, 299.3461608886719)","(1374.6593017578125, 299.90264892578125)"
196,"(151.41000366210938, 332.69000244140625)","(193.375, 332.875)","(235.8090057373047, 333.4956970214844)","(277.7109680175781, 333.7025451660156)","(320.0, 334.0)","(362.27777099609375, 334.27777099609375)","(404.5899963378906, 334.69000244140625)","(447.0, 335.0)","(488.7109680175781, 335.2974548339844)","(531.0714111328125, 335.5)","(573.3883056640625, 335.9111633300781)","(616.19384765625, 336.4183654785156)","(658.3089599609375, 336.9382019042969)","(700.4571533203125, 337.4095153808594)","(742.7249755859375, 337.6812438964844)","(785.0, 338.0)","(827.1319580078125, 337.7565002441406)","(869.0, 338.0)","(911.0, 338.5)","(953.1043701171875, 338.5439453125)","(994.869873046875, 338.71917724609375)","(1037.4444580078125, 339.0)","(1079.5899658203125, 339.30999755859375)","(1121.9000244140625, 339.5)","(1164.3055419921875, 340.0)","(1206.5, 340.5)","(1248.357177734375, 340.71429443359375)","(1290.6956787109375, 341.0869445800781)","(1333.0, 341.0)","(1374.4166259765625, 341.1666564941406)"
195,"(151.36207580566406, 374.7298889160156)","(193.4199981689453, 374.8999938964844)","(235.8090057373047, 375.5043029785156)","(277.8896179199219, 375.44805908203125)","(320.09735107421875, 376.3406982421875)","(362.5, 376.0)","(404.82598876953125, 376.72906494140625)","(447.0869445800781, 376.6956481933594)","(489.1136474609375, 377.43182373046875)","(531.429443359375, 377.4336242675781)","(573.5, 378.0)","(616.176025390625, 378.3840026855469)","(658.5, 378.5714416503906)","(700.73681640625, 379.0)","(743.3181762695312, 379.5)","(785.6071166992188, 380.0)","(827.0, 379.5555419921875)","(869.5, 380.0)","(911.6571655273438, 380.22857666015625)","(953.4310302734375, 380.4310302734375)","(995.6900024414062, 380.5899963378906)","(1038.0, 380.5)","(1079.9130859375, 381.3043518066406)","(1122.2452392578125, 381.3403015136719)","(1164.4166259765625, 381.5)","(1206.5, 382.2368469238281)","(1248.98779296875, 382.3780517578125)","(1291.0, 382.3055419921875)","(1333.0, 382.7368469238281)","(1375.0654296875, 383.3091735839844)"
