Decimal Code,"Circle Centers (x, y)"
204,"(150.05555725097656, 1.5)","(189.5, 3.5)","(235.0, 1.5)","(277.5, 1.5)","(319.0, 1.5)","(361.5, 1.5)","(403.5, 1.5)","(445.5, 2.0)","(487.5, 2.0)","(530.5, 2.0)","(572.0, 1.5)","(615.0, 2.5)","(657.0, 3.0)","(699.0, 2.142857074737549)","(741.0, 2.8125)","(783.5, 3.5)","(825.0, 2.8125)","(867.0, 2.8125)","(909.0, 2.8125)","(951.1266479492188, 3.0333333015441895)","(993.0, 3.200000047683716)","(1035.3367919921875, 3.7448978424072266)","(1077.175048828125, 4.0)","(1119.5, 4.0)","(1161.269287109375, 3.692307710647583)","(1203.399169921875, 4.161290168762207)","(1245.4200439453125, 4.099999904632568)","(1287.0, 4.050000190734863)","(1329.5, 4.681818008422852)","(1371.5, 4.857142925262451)"
203,"(151.0, 39.0)","(193.0, 39.5)","(234.88970947265625, 39.742645263671875)","(277.5, 40.5)","(319.5, 40.5)","(361.5043029785156, 40.80901336669922)","(403.4479675292969, 41.03179168701172)","(445.6686706542969, 41.138553619384766)","(487.924072265625, 41.74083709716797)","(530.222412109375, 41.859432220458984)","(572.7105102539062, 42.71052551269531)","(614.7857055664062, 42.78571319580078)","(657.23681640625, 43.5)","(699.5, 43.5)","(741.5, 44.099998474121094)","(783.5150146484375, 44.3872184753418)","(825.0, 44.0)","(867.2249755859375, 44.5625)","(909.471435546875, 44.75714111328125)","(951.2916870117188, 45.0)","(993.241943359375, 44.8763427734375)","(1035.5, 45.5)","(1077.4095458984375, 45.4571418762207)","(1119.5, 45.54999923706055)","(1161.669921875, 45.86293411254883)","(1203.7083740234375, 46.0)","(1245.5, 46.099998474121094)","(1287.5, 46.38888931274414)","(1329.6593017578125, 46.90265655517578)","(1371.9873046875, 47.37003707885742)"
202,"(151.0, 81.0)","(193.0, 81.2727279663086)","(235.3085174560547, 81.73403930664062)","(277.5, 82.19230651855469)","(319.7178955078125, 82.57781982421875)","(361.56817626953125, 82.88636016845703)","(404.0, 83.0)","(445.8214416503906, 83.17857360839844)","(487.7109680175781, 83.70252990722656)","(530.5, 84.0)","(572.8103637695312, 84.81034851074219)","(615.3181762695312, 85.2272720336914)","(657.5, 85.5)","(699.5446166992188, 85.82142639160156)","(741.5, 85.9000015258789)","(784.0, 86.375)","(824.6900024414062, 85.58999633789062)","(867.0, 86.375)","(909.2777709960938, 86.5)","(951.6025390625, 86.9102554321289)","(993.4571533203125, 86.5904769897461)","(1035.5799560546875, 87.0999984741211)","(1077.714599609375, 87.42337036132812)","(1120.0, 87.5)","(1161.9117431640625, 87.9117660522461)","(1203.6666259765625, 88.0)","(1245.930419921875, 88.34809875488281)","(1287.868896484375, 88.32524108886719)","(1330.2591552734375, 89.07591247558594)","(1372.2894287109375, 89.28947448730469)"
201,"(151.0, 123.0)","(193.0869598388672, 123.3043441772461)","(235.05844116210938, 123.7337646484375)","(277.5, 124.07142639160156)","(319.83056640625, 124.57437896728516)","(362.0, 124.60713958740234)","(404.0, 125.0)","(445.6199951171875, 125.24666595458984)","(488.53448486328125, 125.53448486328125)","(530.6080932617188, 126.06756591796875)","(573.1740112304688, 126.72907257080078)","(615.261474609375, 127.36238861083984)","(657.7669067382812, 127.57117462158203)","(699.6951293945312, 127.84146118164062)","(741.6956787109375, 127.91304016113281)","(784.24169921875, 128.40774536132812)","(825.4318237304688, 127.88636016845703)","(867.3181762695312, 128.5)","(909.5, 128.5)","(951.4166870117188, 128.5)","(993.5, 128.61764526367188)","(1035.7291259765625, 129.2489013671875)","(1077.938232421875, 129.30899047851562)","(1120.125, 129.5)","(1162.25, 129.75)","(1204.3092041015625, 129.93463134765625)","(1246.3182373046875, 130.5)","(1288.4930419921875, 130.6118927001953)","(1331.0, 131.30555725097656)","(1373.079345703125, 131.6459197998047)"
200,"(150.6666717529297, 165.0)","(193.0, 165.0)","(235.2894744873047, 165.7105255126953)","(277.67474365234375, 166.13107299804688)","(319.8896179199219, 166.55194091796875)","(361.8689270019531, 166.6747589111328)","(404.4200134277344, 167.17999267578125)","(446.2121276855469, 167.36363220214844)","(488.5, 167.68182373046875)","(530.8214111328125, 168.17857360839844)","(573.1942138671875, 168.54959106445312)","(615.584228515625, 168.94737243652344)","(657.6875, 169.375)","(700.0857543945312, 169.62551879882812)","(742.2786865234375, 169.70492553710938)","(784.1175537109375, 170.25697326660156)","(825.5, 170.0)","(867.5, 170.10000610351562)","(909.5, 170.1923065185547)","(951.83056640625, 170.5743865966797)","(994.0, 171.0)","(1036.2591552734375, 171.07591247558594)","(1078.5, 171.5)","(1120.2059326171875, 171.5)","(1162.2569580078125, 172.11752319335938)","(1204.669921875, 172.13706970214844)","(1247.0, 172.5)","(1289.26318359375, 173.0)","(1331.31005859375, 173.41000366210938)","(1373.4212646484375, 173.91732788085938)"
199,"(151.0, 207.0)","(193.1896514892578, 207.1896514892578)","(235.4310302734375, 207.4310302734375)","(277.5172424316406, 207.9310302734375)","(319.9310302734375, 208.48275756835938)","(362.0294189453125, 208.53921508789062)","(404.4166564941406, 209.1666717529297)","(446.2757873535156, 209.195068359375)","(488.6593017578125, 209.90264892578125)","(530.8793334960938, 209.87930297851562)","(573.0794067382812, 210.6459197998047)","(615.5757446289062, 210.8787841796875)","(658.0, 211.0500030517578)","(700.0, 211.44737243652344)","(742.2591552734375, 211.92408752441406)","(784.4627075195312, 212.1492462158203)","(825.849609375, 211.94715881347656)","(867.65966796875, 212.24525451660156)","(909.579833984375, 212.4537811279297)","(952.0, 212.60000610351562)","(994.5, 212.9736785888672)","(1036.5, 213.0)","(1078.5, 213.5)","(1120.9027099609375, 213.65928649902344)","(1162.7857666015625, 214.2142791748047)","(1205.0, 214.63333129882812)","(1247.38720703125, 214.48495483398438)","(1289.5, 215.0263214111328)","(1331.5, 215.5)","(1373.67236328125, 215.6724090576172)"
198,"(151.0, 249.26315307617188)","(193.20762634277344, 249.059326171875)","(235.54464721679688, 249.82142639160156)","(277.5, 250.0)","(319.69000244140625, 250.41000366210938)","(362.0826721191406, 250.5787353515625)","(404.5, 251.10000610351562)","(447.0, 251.44444274902344)","(489.27777099609375, 251.72222900390625)","(531.0, 252.0)","(573.2889404296875, 252.2989959716797)","(615.6376342773438, 252.738525390625)","(658.1087036132812, 253.2391357421875)","(700.1575317382812, 253.4383544921875)","(742.5, 254.0)","(784.5555419921875, 254.0)","(826.26318359375, 254.0)","(868.0238037109375, 254.0238037109375)","(910.284423828125, 254.3807373046875)","(952.5, 254.5)","(994.7408447265625, 254.92408752441406)","(1036.5899658203125, 255.30999755859375)","(1078.920654296875, 255.3540802001953)","(1121.1785888671875, 255.82142639160156)","(1163.5, 256.0)","(1205.5560302734375, 256.5199890136719)","(1247.8824462890625, 256.7430419921875)","(1290.0, 257.0)","(1332.375, 257.5)","(1374.5, 258.0)"
197,"(151.1999969482422, 291.0)","(193.27777099609375, 291.27777099609375)","(235.5, 291.72222900390625)","(277.8157958984375, 291.8157958984375)","(320.1164245605469, 292.4178161621094)","(362.2467956542969, 292.4527893066406)","(404.5, 292.9285583496094)","(446.72222900390625, 293.27777099609375)","(489.17401123046875, 293.72906494140625)","(531.2777709960938, 293.72222900390625)","(574.5, 294.5)","(616.0, 294.5)","(658.0, 295.0)","(700.5, 295.45001220703125)","(742.5822143554688, 295.8835754394531)","(784.6956787109375, 295.9130554199219)","(826.7169799804688, 296.1226501464844)","(868.6907958984375, 296.06536865234375)","(910.5, 296.5)","(953.0, 296.6333312988281)","(995.0, 296.7368469238281)","(1037.1785888671875, 297.1785583496094)","(1079.5, 297.31817626953125)","(1121.7025146484375, 297.7109680175781)","(1163.7408447265625, 297.924072265625)","(1206.075927734375, 298.2591552734375)","(1248.0654296875, 298.6908264160156)","(1290.5, 299.0)","(1332.6748046875, 299.1310729980469)","(1374.669921875, 299.8629455566406)"
196,"(151.2918243408203, 332.7193298339844)","(193.44805908203125, 333.1103820800781)","(235.86293029785156, 333.6698913574219)","(277.83056640625, 333.5743713378906)","(320.0, 334.0)","(362.27777099609375, 334.27777099609375)","(404.5899963378906, 334.69000244140625)","(446.5, 334.5)","(488.7211608886719, 335.2980651855469)","(530.9615478515625, 335.6153869628906)","(573.375, 335.875)","(615.8658447265625, 336.0365905761719)","(658.5, 336.5714416503906)","(700.4183959960938, 337.0918273925781)","(742.818603515625, 337.5486755371094)","(785.1842041015625, 337.8157958984375)","(826.9883422851562, 337.7790832519531)","(869.0, 338.2916564941406)","(911.0, 338.2916564941406)","(953.0294189453125, 338.5392150878906)","(995.0, 338.6071472167969)","(1037.4212646484375, 338.9173278808594)","(1079.8211669921875, 339.4306640625)","(1121.9000244140625, 339.5)","(1164.3800048828125, 340.2466735839844)","(1206.4957275390625, 340.19097900390625)","(1248.3057861328125, 340.5388488769531)","(1290.73681640625, 341.0)","(1333.0, 341.0)","(1374.4344482421875, 341.172119140625)"
195,"(151.5, 374.76666259765625)","(193.38372802734375, 374.9418640136719)","(235.7178955078125, 375.42218017578125)","(278.1785583496094, 375.4553527832031)","(320.3666687011719, 375.9666748046875)","(362.5, 376.0)","(404.82598876953125, 376.72906494140625)","(446.72991943359375, 376.7226257324219)","(489.2974548339844, 377.2890319824219)","(531.480224609375, 377.4446716308594)","(573.5, 378.0)","(616.25, 378.5)","(658.5, 378.5)","(700.940673828125, 379.2076416015625)","(743.3099975585938, 379.4100036621094)","(785.5681762695312, 379.8863525390625)","(827.0, 379.625)","(869.1046752929688, 380.2674560546875)","(911.4755859375, 380.31707763671875)","(953.4655151367188, 380.46551513671875)","(995.5904541015625, 380.5428466796875)","(1037.8824462890625, 380.7430419921875)","(1079.72216796875, 381.27777099609375)","(1122.32763671875, 381.32757568359375)","(1164.31396484375, 381.5465087890625)","(1206.3392333984375, 382.3214416503906)","(1249.0, 382.3666687011719)","(1290.8077392578125, 382.4230651855469)","(1332.949951171875, 383.0)","(1375.1103515625, 383.2573547363281)"
