"(133.5000, 5726.5000), 10.9773","(175.6000, 5726.6001), 10.8407","(217.5000, 5726.5000), 10.9773","(259.6622, 5726.3242), 10.7441","(301.5000, 5726.2856), 10.8715","(343.4392, 5725.7280), 10.8116","(385.5000, 5725.6665), 10.8333","(427.5000, 5725.7104), 10.8685","(469.5712, 5725.2329), 10.7837","(511.3214, 5725.0000), 10.8939","(553.4524, 5724.6787), 10.8475","(595.7714, 5724.6572), 10.8246","(638.0580, 5724.3008), 10.9390","(680.2857, 5724.5000), 10.8716","(722.5000, 5724.1924), 10.8265","(764.5000, 5723.8569), 10.6697","(806.5000, 5723.6665), 10.8333","(848.5438, 5723.3359), 10.8579","(890.8000, 5723.2002), 10.9126","(932.6579, 5722.6577), 10.9218","(975.2719, 5722.5610), 10.8118","(1017.5000, 5722.5000), 10.9773","(1059.8584, 5722.3530), 11.0364","(1102.0476, 5722.2383), 10.9900","(1143.8000, 5721.7002), 10.8228","(1186.2858, 5721.5000), 10.8715","(1228.2792, 5721.1187), 10.9862","(1270.4962, 5720.7100), 10.8704","(1312.6642, 5720.4561), 10.8577","(1354.8667, 5720.1333), 11.0017"
"(134.0476, 5768.7617), 10.9899","(176.0000, 5769.0000), 10.8168","(218.2320, 5768.5918), 10.7935","(260.2000, 5768.2002), 10.9124","(302.1035, 5768.1724), 10.8281","(344.0000, 5768.0000), 10.8168","(385.7843, 5767.9014), 10.9434","(428.2500, 5767.5000), 10.8542","(470.2500, 5767.5000), 10.8542","(512.0000, 5767.0000), 10.8168","(554.0000, 5766.9688), 10.7995","(596.0000, 5766.6787), 10.8940","(638.3782, 5766.8506), 11.0536","(680.6000, 5766.3999), 10.8407","(722.7385, 5766.3623), 10.7396","(765.0000, 5766.0000), 10.8168","(806.5000, 5765.5000), 10.9773","(848.9883, 5765.3257), 10.8850","(891.0000, 5765.1001), 10.9002","(933.2197, 5764.8257), 10.9061","(975.5000, 5764.5000), 10.9773","(1017.7680, 5764.5918), 10.7935","(1060.1111, 5764.3335), 10.9348","(1102.5000, 5764.2856), 10.8715","(1144.4570, 5763.9805), 10.9659","(1186.6578, 5763.6577), 10.9219","(1228.9086, 5763.4453), 10.9957","(1271.0000, 5763.0000), 10.8168","(1313.3572, 5762.9287), 11.0773","(1355.5000, 5762.5000), 10.9773"
"(134.1107, 5810.7461), 10.9694","(176.6572, 5810.7715), 10.8246","(218.5000, 5810.6665), 10.8333","(260.5000, 5810.3335), 10.8333","(302.4288, 5810.2329), 10.7836","(344.3322, 5810.0103), 10.8890","(386.4080, 5809.7681), 10.7937","(428.3429, 5809.7715), 10.8246","(470.3261, 5809.3696), 10.7616","(512.0000, 5809.0000), 10.8168","(554.3322, 5809.0103), 10.8890","(596.4524, 5808.6787), 10.8475","(638.7143, 5808.5000), 10.8716","(680.8333, 5808.5000), 10.8142","(723.1754, 5808.3833), 10.7583","(765.5000, 5808.2856), 10.8715","(807.4609, 5807.7651), 10.7686","(849.2500, 5807.5000), 10.8542","(891.5000, 5807.2856), 10.8715","(933.8000, 5807.2002), 10.9126","(976.1107, 5806.7461), 10.9694","(1018.3666, 5806.6333), 10.7953","(1060.5000, 5806.5000), 10.9773","(1102.5875, 5806.2749), 10.8282","(1144.9500, 5806.0000), 10.7891","(1187.1333, 5805.8667), 11.0018","(1229.3358, 5805.5439), 10.8579","(1271.5000, 5805.2856), 10.8715","(1313.6840, 5805.0630), 11.0468","(1356.0000, 5804.7896), 10.9926"
"(134.2286, 5852.6572), 10.8246","(176.3171, 5852.4756), 10.8318","(218.3235, 5852.3237), 10.7365","(260.5000, 5852.5000), 10.9773","(302.3750, 5851.8501), 10.7780","(344.3315, 5851.9717), 10.8720","(386.3667, 5851.6333), 10.7952","(428.7714, 5851.6572), 10.8246","(470.6969, 5851.4497), 10.7819","(512.5712, 5851.2329), 10.7837","(554.8571, 5851.0000), 10.7382","(596.5875, 5850.7251), 10.8282","(639.1071, 5850.6787), 10.9436","(681.3358, 5850.5439), 10.8579","(723.6000, 5850.3999), 10.8407","(765.6724, 5850.3276), 10.7420","(807.6462, 5849.8154), 10.7814","(849.2222, 5849.2222), 10.8827","(891.6334, 5849.3667), 10.7953","(934.5000, 5849.5000), 10.9773","(976.5185, 5849.2778), 10.8516","(1018.7000, 5848.7998), 10.8226","(1060.6642, 5848.4561), 10.8577","(1103.2858, 5848.5000), 10.8715","(1145.3357, 5848.0981), 10.9267","(1187.5000, 5848.0000), 11.0115","(1229.5000, 5847.5000), 10.9773","(1272.0062, 5847.5371), 10.9868","(1314.5000, 5847.5000), 10.9773","(1356.6938, 5847.2441), 11.0214"
"(134.4000, 5894.3999), 10.8408","(176.1707, 5894.2197), 10.9081","(218.0000, 5894.0000), 10.8168","(260.0000, 5894.0000), 10.8168","(301.9579, 5893.5933), 10.9665","(343.7500, 5893.5000), 10.8542","(386.0252, 5893.3486), 10.8816","(428.2615, 5893.3623), 10.7396","(470.0000, 5893.0000), 10.8168","(512.3322, 5893.0103), 10.8890","(554.2331, 5892.5713), 10.7838","(596.2286, 5892.3428), 10.8245","(638.6334, 5892.3667), 10.7953","(681.4445, 5892.4443), 10.9978","(723.5000, 5892.2856), 10.8715","(765.7931, 5892.0688), 11.0273","(807.7459, 5891.8892), 10.9692","(849.5000, 5891.2856), 10.8715","(891.8000, 5891.2002), 10.9126","(934.0000, 5891.0000), 10.8168","(976.2000, 5890.7998), 10.9123","(1018.3358, 5890.5439), 10.8579","(1060.5000, 5890.2856), 10.8715","(1102.8667, 5890.1333), 11.0017","(1145.2106, 5890.0000), 10.9925","(1187.4000, 5889.6001), 10.8408","(1229.5000, 5889.5000), 10.9773","(1271.9579, 5889.4067), 10.9666","(1314.2755, 5889.1123), 10.9865","(1356.5000, 5888.5000), 10.9773"
"(135.2500, 5936.5000), 10.8542","(177.0000, 5936.5000), 10.7356","(218.6023, 5936.0684), 10.9870","(260.8815, 5936.2793), 10.9863","(303.0000, 5936.0000), 10.8168","(345.0000, 5936.0000), 10.8168","(387.5000, 5935.5000), 10.9773","(429.2222, 5935.7778), 10.8828","(471.4000, 5935.3999), 10.8408","(513.2419, 5935.2417), 10.9718","(555.5000, 5935.0000), 10.9660","(597.5430, 5934.7515), 10.8159","(639.7680, 5934.5918), 10.7935","(682.2222, 5934.7778), 10.8828","(724.5000, 5934.5000), 10.9773","(766.5000, 5934.5000), 10.9773","(808.6786, 5934.1069), 10.9433","(850.4412, 5933.7207), 10.8170","(892.5000, 5933.5000), 10.9773","(935.0000, 5933.3213), 10.8938","(977.0000, 5933.0000), 10.8168","(1019.0763, 5932.7710), 11.0111","(1061.5000, 5932.5000), 10.9773","(1103.5000, 5932.5000), 10.9773","(1145.6862, 5931.9014), 11.1330","(1187.7903, 5931.7905), 11.1076","(1230.0000, 5931.5000), 11.2362","(1272.3064, 5931.3066), 11.2420","(1314.4004, 5931.2471), 11.2461","(1356.9193, 5930.9194), 11.2887"
"(135.6333, 5978.6333), 10.7953","(177.6000, 5978.6001), 10.8407","(219.5000, 5978.3335), 10.8333","(261.4562, 5978.3359), 10.8580","(303.5000, 5978.1665), 10.8141","(345.4226, 5977.8037), 10.7555","(387.6678, 5978.0103), 10.8891","(430.0000, 5977.6665), 10.8832","(472.0000, 5977.5000), 10.7356","(513.8333, 5977.5000), 10.8142","(556.0000, 5977.0000), 10.8168","(598.0000, 5977.0000), 10.8168","(640.1504, 5977.0527), 10.7783","(682.5000, 5976.5000), 10.9773","(724.7714, 5976.6572), 10.8246","(767.0580, 5976.3008), 10.9390","(809.2857, 5976.5000), 10.8716","(851.0000, 5976.0000), 10.8168","(893.2541, 5975.8892), 10.9691","(935.3358, 5975.5439), 10.8579","(977.5438, 5975.3359), 10.8579","(1019.6786, 5975.1069), 10.9433","(1062.0000, 5975.0000), 10.8168","(1104.1666, 5974.5000), 10.8142","(1146.5000, 5974.2856), 10.8715","(1188.2084, 5974.0835), 10.7729","(1230.5000, 5973.5000), 10.9773","(1273.1277, 5973.6914), 11.0061","(1315.5000, 5973.5000), 10.9773","(1358.2858, 5973.5000), 10.8715"
"(136.2222, 6020.7778), 10.8828","(178.0000, 6020.5000), 10.7356","(219.8333, 6020.5000), 10.8142","(261.7500, 6020.5000), 10.8542","(304.1707, 6020.2197), 10.9081","(346.0000, 6020.0000), 10.8168","(388.0000, 6020.0000), 10.8168","(430.2143, 6019.7856), 10.6547","(472.2331, 6019.5713), 10.7838","(514.3261, 6019.3696), 10.7615","(556.3220, 6019.3306), 10.7418","(598.5000, 6019.1665), 10.8141","(640.5000, 6018.8335), 10.8143","(682.7778, 6018.7778), 10.8828","(724.5000, 6018.5000), 10.9773","(767.2857, 6018.5000), 10.8716","(809.6000, 6018.3999), 10.8407","(851.0000, 6018.0000), 10.8168","(893.3428, 6017.7715), 10.8247","(935.5000, 6017.6665), 10.8333","(977.6000, 6017.3999), 10.8407","(1020.0580, 6017.3008), 10.9390","(1062.3214, 6017.0000), 10.8939","(1104.5000, 6016.7144), 10.8716","(1146.5000, 6016.5000), 10.9773","(1188.7325, 6016.1045), 10.9688","(1230.7570, 6015.9624), 11.0403","(1273.3893, 6015.9092), 11.0940","(1316.0763, 6015.7710), 11.0111","(1358.5000, 6015.5000), 10.9773"
"(136.6000, 6062.6001), 10.8407","(178.5000, 6062.6665), 10.8333","(220.0000, 6062.5000), 10.9660","(262.3276, 6062.3276), 10.7419","(304.5000, 6062.1665), 10.8141","(346.1707, 6062.2197), 10.9081","(388.5000, 6061.7500), 10.8542","(430.5391, 6061.7651), 10.7687","(472.4163, 6061.6714), 10.7872","(514.3214, 6061.3394), 10.7424","(556.3913, 6061.2173), 10.7897","(598.5000, 6061.1924), 10.8265","(640.8571, 6061.0000), 10.7382","(683.2105, 6061.0000), 10.9926","(725.2320, 6060.5918), 10.7935","(767.6579, 6060.6577), 10.9218","(809.6000, 6060.3999), 10.8407","(851.5000, 6060.2856), 10.8715","(893.7839, 6059.8208), 10.9073","(935.7778, 6059.7778), 10.8828","(978.1923, 6059.5000), 10.8264","(1020.5438, 6059.3359), 10.8579","(1062.6848, 6059.1641), 10.9758","(1105.2106, 6059.0000), 10.9925","(1147.5000, 6058.9707), 10.9929","(1189.6578, 6058.6577), 10.9219","(1231.9318, 6058.3979), 10.9870","(1274.2325, 6058.1514), 11.0427","(1316.5935, 6058.0420), 10.9664","(1359.2106, 6058.0000), 10.9925"
"(136.7669, 6104.5713), 10.7839","(178.7500, 6104.5000), 10.8542","(220.7500, 6104.5000), 10.8542","(262.7143, 6104.5000), 10.8716","(304.7000, 6104.2002), 10.8226","(346.5816, 6104.1938), 10.7556","(388.7000, 6103.7998), 10.8226","(430.7350, 6103.6797), 10.7046","(472.6724, 6103.6724), 10.7420","(514.6000, 6103.3999), 10.8407","(556.6780, 6103.3306), 10.7418","(598.6818, 6103.2271), 10.6842","(640.8860, 6103.0615), 10.7566","(683.2128, 6102.9575), 10.9713","(725.4562, 6102.6641), 10.8577","(767.5000, 6102.5000), 10.9773","(809.6334, 6102.3667), 10.7953","(851.5833, 6102.0557), 10.9830","(893.7365, 6101.9458), 10.9207","(935.7500, 6101.5000), 10.8542","(978.5000, 6101.6665), 10.8333","(1020.7500, 6101.5000), 10.8542","(1063.2858, 6101.5000), 10.8715","(1105.5000, 6101.2856), 10.8715","(1148.0000, 6101.0000), 10.8168","(1189.9900, 6100.6680), 10.8891","(1232.5000, 6100.5000), 10.9773","(1274.5000, 6100.5000), 10.9773","(1317.0690, 6100.2070), 11.0272","(1359.3636, 6100.0000), 11.0226"
