"(151.0000, 1.5000), 9.1242","(189.5000, 3.5000), 6.5193","(235.0000, 1.5000), 9.1242","(277.5000, 1.5000), 9.6178","(319.5000, 1.5000), 9.6178","(361.5000, 1.5000), 9.6178","(403.5000, 1.5000), 9.6178","(445.5000, 2.0000), 9.7083","(488.0000, 0.6000), 10.0181","(530.5000, 2.0000), 9.7083","(572.0000, 2.5000), 10.3079","(611.0000, 5.5000), 8.1395","(657.0000, 2.1429), 10.2271","(699.0000, 2.8125), 10.3881","(742.0000, 3.5000), 10.5949","(782.9429, 4.1286), 9.8499","(824.5000, 2.7500), 10.8542","(866.8856, 2.7892), 10.2716","(909.0000, 2.8125), 10.3881","(951.0000, 3.2692), 10.5209","(993.2472, 3.4719), 10.3525","(1035.5000, 4.0000), 10.3079","(1077.3000, 4.0000), 10.4924","(1119.5000, 4.0000), 10.3079","(1161.0000, 3.6154), 10.6336","(1203.4344, 4.1721), 10.4359","(1245.4344, 4.1721), 10.4359","(1287.5000, 4.5000), 10.5120","(1329.5000, 5.0000), 10.7356","(1371.5000, 5.0000), 10.7356"
"(151.0000, 39.0000), 10.2957","(192.6593, 39.9027), 10.5493","(235.1207, 40.1207), 10.4599","(277.4447, 40.4802), 10.5536","(319.8077, 40.4231), 10.5788","(361.5000, 41.0000), 10.4044","(403.5161, 41.3790), 10.6146","(445.5905, 41.4571), 10.5125","(488.0000, 42.0000), 10.2957","(530.1896, 42.1897), 10.5539","(572.7010, 42.7111), 10.4109","(614.8051, 42.9576), 10.8053","(657.0000, 43.5000), 10.5476","(699.3313, 43.8614), 10.5219","(741.5000, 44.1000), 10.3471","(783.5000, 44.5000), 10.5120","(825.0000, 44.0000), 10.2957","(867.0521, 44.9792), 10.7706","(909.3666, 45.0000), 10.6178","(951.3085, 45.1170), 10.5500","(993.3000, 45.1000), 10.5120","(1035.5000, 45.5000), 10.5120","(1077.5000, 45.5000), 10.5120","(1119.7908, 45.6101), 10.7382","(1161.7291, 45.7511), 10.6455","(1203.5000, 46.0000), 10.5476","(1245.6699, 46.1371), 10.5214","(1287.4850, 46.3872), 10.6204","(1329.8896, 46.7426), 10.5743","(1372.0209, 47.0521), 10.7705"
"(150.7222, 81.2778), 10.4105","(192.9930, 81.5282), 10.2847","(235.4444, 82.0000), 10.3591","(277.7222, 82.5000), 10.3116","(320.0000, 83.0000), 10.2957","(361.5900, 82.6900), 10.5141","(404.0000, 83.0000), 10.2957","(445.7727, 83.3182), 10.3910","(488.0959, 83.5725), 10.4280","(530.5000, 84.3889), 10.6125","(572.7924, 84.9407), 10.4495","(615.4623, 85.2019), 10.7980","(657.5000, 85.5000), 10.7006","(699.5744, 85.8306), 10.4429","(741.7368, 86.0000), 10.5266","(783.9500, 86.0000), 10.7891","(825.0654, 85.6908), 10.5982","(867.0000, 86.5000), 10.7356","(909.5000, 86.5000), 10.5120","(951.6163, 87.0581), 10.4376","(993.5000, 87.0000), 10.4044","(1035.7368, 87.4474), 10.3648","(1077.7156, 87.3807), 10.3702","(1119.7368, 88.0000), 10.5266","(1162.0000, 88.0000), 10.2957","(1203.6666, 88.0000), 10.4617","(1245.9131, 88.3043), 10.5219","(1288.1694, 88.4256), 10.4429","(1330.2570, 89.1175), 10.5775","(1372.5000, 89.5000), 10.5120"
"(151.0000, 123.2632), 10.5266","(193.1311, 123.3252), 10.5199","(235.3313, 123.8614), 10.5218","(277.7010, 124.2889), 10.4109","(319.9127, 124.6111), 10.4457","(361.8260, 124.7291), 10.3213","(404.2778, 125.2778), 10.4105","(446.0000, 125.0000), 10.2957","(488.3055, 126.0000), 10.5639","(530.5428, 126.4095), 10.5125","(573.2895, 126.7105), 10.4156","(615.5000, 127.4286), 10.6573","(657.7548, 127.6597), 10.6769","(699.7083, 128.0000), 10.4405","(741.7368, 128.0000), 10.5266","(784.2021, 128.3936), 10.7380","(825.4457, 128.1087), 10.4265","(867.4167, 128.5000), 10.5479","(909.5000, 128.5000), 10.7006","(951.5000, 128.5500), 10.5572","(993.5000, 128.6250), 10.6251","(1036.0000, 129.2632), 10.5265","(1078.1442, 129.5498), 10.4512","(1120.2467, 129.6200), 10.5157","(1162.3092, 130.0654), 10.5981","(1204.5000, 129.9737), 10.5701","(1246.2297, 130.5540), 10.5822","(1288.4324, 130.6487), 10.6652","(1331.0000, 131.5000), 10.7356","(1373.2451, 131.7353), 10.6465"
"(150.7328, 164.9237), 10.4941","(193.0000, 165.4643), 10.2854","(235.3500, 165.7500), 10.3531","(277.5900, 166.3100), 10.5141","(320.0000, 166.6667), 10.4617","(362.0593, 166.7924), 10.4495","(404.4200, 167.1800), 10.4523","(446.2895, 167.2895), 10.4156","(488.7408, 167.9241), 10.5593","(531.0870, 168.3044), 10.5219","(573.2889, 168.7010), 10.4109","(615.6160, 169.1760), 10.7583","(657.8824, 169.2570), 10.5775","(700.2632, 170.0000), 10.5265","(742.3750, 170.1250), 10.3759","(784.3220, 170.3305), 10.7417","(825.4608, 170.0294), 10.3555","(867.5000, 170.2143), 10.3929","(909.4222, 170.2821), 10.3497","(951.7111, 170.7010), 10.4109","(994.2451, 170.7353), 10.6465","(1036.2891, 171.2975), 10.4116","(1078.5000, 171.5833), 10.5479","(1120.2467, 171.6200), 10.5157","(1162.5000, 172.0556), 10.5002","(1204.6899, 172.4100), 10.5141","(1246.9241, 172.7408), 10.5593","(1289.2592, 173.0759), 10.5593","(1331.2894, 173.2895), 10.4157","(1373.5000, 174.0000), 10.4044"
"(151.0000, 207.0000), 10.2957","(193.0000, 207.5000), 10.5476","(235.3800, 207.7533), 10.5157","(277.5555, 208.0000), 10.3591","(319.8000, 208.4000), 10.3248","(361.8864, 208.5682), 10.4151","(404.2975, 209.2890), 10.4116","(446.5000, 209.2143), 10.3929","(488.8103, 209.8103), 10.5539","(531.0000, 210.0000), 10.2957","(573.1385, 210.6687), 10.5219","(615.5842, 211.0526), 10.6365","(658.0000, 211.5000), 10.9660","(699.9241, 211.7408), 10.5593","(742.2592, 212.0759), 10.5593","(784.4182, 212.3273), 10.5138","(826.0082, 212.1240), 10.7185","(867.7353, 212.2451), 10.6465","(910.1923, 212.5000), 10.8264","(952.0696, 212.6519), 10.5687","(994.5000, 213.0000), 10.5476","(1036.6333, 213.0000), 10.6178","(1078.6818, 213.5000), 10.5911","(1120.8824, 213.7430), 10.5775","(1162.7858, 214.2143), 10.6547","(1205.0000, 214.6944), 10.5639","(1247.2527, 214.6025), 10.7120","(1289.6206, 215.0136), 10.6226","(1331.8810, 215.3095), 10.7490","(1373.7979, 215.6064), 10.7380"
"(151.1897, 249.1897), 10.5539","(193.2121, 249.3636), 10.5168","(235.5714, 249.5714), 10.5464","(277.6250, 249.8750), 10.3759","(319.9041, 250.4275), 10.4280","(362.5000, 250.5000), 10.5120","(404.5800, 251.1000), 10.4206","(446.7533, 251.3800), 10.5157","(489.2778, 251.7222), 10.4105","(531.2951, 252.2787), 10.4035","(573.4572, 252.4095), 10.5125","(616.0529, 252.8496), 10.7784","(658.0654, 253.3092), 10.5982","(700.2750, 253.3188), 10.4117","(742.6992, 253.9141), 10.5193","(784.5484, 254.0645), 10.3277","(826.2632, 254.0000), 10.5265","(868.0208, 254.0521), 10.7706","(910.2855, 254.5766), 10.3521","(952.3301, 254.8629), 10.5215","(994.5465, 254.6861), 10.5513","(1036.7222, 255.2778), 10.4106","(1078.8795, 255.4854), 10.4862","(1121.2672, 255.9237), 10.4940","(1163.4318, 256.1136), 10.4151","(1205.7194, 256.7082), 10.4217","(1247.8103, 256.8103), 10.5539","(1290.1897, 257.1897), 10.5538","(1332.2142, 257.7857), 10.6547","(1374.5526, 258.0000), 10.4475"
"(151.2308, 291.0000), 10.1857","(193.4100, 291.3100), 10.5141","(235.6429, 291.6429), 10.3220","(278.0000, 292.0000), 10.2957","(320.2889, 292.2990), 10.4109","(362.0974, 292.1753), 10.2977","(404.5555, 293.0000), 10.3591","(447.0000, 293.0000), 10.2957","(489.1207, 293.8793), 10.4599","(531.3182, 293.7727), 10.3910","(573.8077, 294.5000), 10.3840","(615.5956, 294.7609), 10.8522","(658.2043, 295.4144), 10.8160","(700.5000, 295.4500), 10.5572","(742.8104, 295.8103), 10.5539","(784.7500, 295.7500), 10.6361","(826.5816, 296.1939), 10.7557","(868.7353, 296.2451), 10.6465","(911.0000, 296.5000), 10.7356","(953.1320, 296.7565), 10.5727","(994.9241, 296.7408), 10.5593","(1037.2500, 297.2500), 10.6361","(1079.5000, 297.3182), 10.5911","(1121.7106, 297.7105), 10.4156","(1163.7500, 298.2500), 10.6361","(1206.0618, 298.3090), 10.5963","(1248.2650, 298.6797), 10.7046","(1290.5000, 299.1429), 10.6698","(1332.5000, 299.5000), 10.5120","(1374.6593, 299.9026), 10.5493"
"(151.4100, 332.6900), 10.5141","(193.4318, 333.1136), 10.4151","(235.8306, 333.4256), 10.4429","(277.9324, 333.6081), 10.4337","(320.2778, 334.2778), 10.4105","(362.5000, 334.5000), 10.5120","(404.8158, 334.8158), 10.3703","(447.0000, 335.0000), 10.2957","(488.9355, 335.4516), 10.3277","(531.1514, 335.5747), 10.3794","(573.5000, 336.1000), 10.3471","(615.7632, 336.5000), 10.7504","(658.3182, 336.7727), 10.6843","(700.5323, 337.3710), 10.5389","(743.2683, 337.6829), 10.4054","(785.2709, 337.8260), 10.3213","(827.0000, 337.7368), 10.5265","(869.2692, 338.3077), 10.4078","(911.0000, 338.2917), 10.4405","(953.1613, 338.6210), 10.2608","(995.1667, 338.5555), 10.4565","(1037.5000, 339.0000), 10.4044","(1079.6040, 339.4360), 10.5791","(1122.0585, 339.7338), 10.5016","(1164.5000, 340.1000), 10.4624","(1206.5000, 341.5000), 10.1243","(1248.4166, 340.8333), 10.4501","(1290.7280, 341.2800), 10.4151","(1333.0000, 341.0000), 10.2957","(1374.5428, 341.4095), 10.5125"
"(151.5000, 374.7667), 10.2716","(193.4474, 375.0000), 10.4475","(235.8077, 375.5000), 10.3840","(278.1471, 375.5000), 10.4224","(320.3883, 376.0888), 10.4453","(362.5000, 376.1923), 10.3840","(405.0000, 377.0000), 10.2957","(446.8793, 376.8793), 10.4600","(489.1923, 377.5000), 10.3840","(531.5000, 377.5000), 10.5120","(573.8104, 377.8103), 10.5539","(616.2500, 378.5000), 10.8542","(658.6667, 378.5000), 10.8334","(701.0000, 379.2632), 10.5265","(743.2297, 379.5540), 10.5822","(785.5000, 380.1000), 10.4624","(827.2273, 379.6818), 10.3910","(869.5000, 380.1923), 10.8265","(911.6572, 380.2286), 10.8246","(953.4500, 380.4500), 10.5360","(995.7174, 380.7174), 10.4251","(1037.8103, 380.8103), 10.5539","(1079.9131, 381.3044), 10.5219","(1122.3750, 381.5000), 10.6251","(1164.4000, 381.6000), 10.5604","(1206.6765, 382.3235), 10.7364","(1249.0000, 382.3667), 10.6177","(1290.9045, 382.4775), 10.4780","(1333.3846, 383.0000), 10.6336","(1375.2500, 383.2500), 10.6361"
