"(150.5000, 1.0000), 9.5526","(192.5000, 1.5000), 8.6314","(235.0000, 1.5000), 9.1242","(277.5000, 1.5000), 9.6178","(319.0000, 2.0000), 9.2196","(361.5000, 1.5000), 9.6178","(403.5000, 1.5000), 9.6178","(442.0000, 4.5000), 7.5001","(487.5000, 2.0000), 9.7083","(530.5000, 2.0000), 9.7083","(572.0000, 2.5000), 10.3079","(615.0000, 2.5000), 10.3079","(656.5000, 2.5000), 10.7936","(699.0000, 2.1429), 10.2271","(741.5753, 2.0822), 10.6307","(783.5000, 3.3182), 10.0629","(824.6390, 2.4596), 10.6490","(867.0000, 2.6923), 10.3562","(909.0000, 2.8125), 10.3881","(951.0000, 3.2692), 10.5209","(993.1481, 3.4609), 10.4422","(1039.0000, 6.5000), 8.8460","(1081.0000, 6.5000), 8.8460","(1119.5000, 4.0000), 10.3079","(1161.0000, 4.0000), 10.7704","(1203.4344, 4.1721), 10.4359","(1245.5000, 4.1923), 10.3840","(1287.4500, 4.5000), 10.5573","(1329.5000, 5.0000), 10.7356","(1371.5000, 5.0000), 10.7356"
"(150.8750, 39.3750), 10.3759","(192.8825, 39.7430), 10.5775","(235.0000, 40.0000), 10.2957","(277.5000, 39.5000), 10.1243","(319.9304, 40.3481), 10.5687","(361.5000, 40.9286), 10.3634","(403.5000, 41.1250), 10.4770","(445.5000, 41.5000), 10.5120","(488.0763, 41.7328), 10.4941","(530.2570, 42.1175), 10.5775","(572.7105, 42.7105), 10.4156","(614.9268, 42.9390), 10.7255","(657.0000, 43.3667), 10.6177","(699.3541, 43.9206), 10.5695","(741.5000, 44.1000), 10.3471","(783.5690, 44.4310), 10.6039","(825.0000, 44.0000), 10.2957","(867.1320, 44.7565), 10.5727","(909.3666, 45.0000), 10.6178","(951.5000, 45.1000), 10.4624","(993.4457, 45.1087), 10.4265","(1035.5000, 45.5000), 10.5120","(1077.5000, 45.5000), 10.5120","(1119.7908, 45.6101), 10.7382","(1161.6519, 45.9304), 10.5688","(1203.5000, 46.0000), 10.5476","(1245.5900, 46.3100), 10.5141","(1287.6699, 46.1371), 10.5214","(1329.8103, 46.8103), 10.5539","(1372.0209, 47.0521), 10.7705"
"(150.8333, 81.1667), 10.2335","(193.1923, 81.2692), 10.3383","(235.4444, 82.0000), 10.3591","(277.5000, 82.1923), 10.3840","(319.8923, 82.6005), 10.2603","(361.6250, 82.8750), 10.3759","(404.0000, 83.0000), 10.2957","(445.7143, 83.2857), 10.4002","(487.7110, 83.7025), 10.4116","(530.4850, 84.3872), 10.6204","(572.8793, 84.8793), 10.4599","(615.3220, 85.3305), 10.7417","(657.4286, 85.5000), 10.6573","(699.5000, 86.0263), 10.5701","(741.7328, 86.0763), 10.4940","(784.0000, 86.5000), 10.7356","(824.8158, 85.8158), 10.3703","(867.4294, 86.4331), 10.6045","(909.5000, 86.5000), 10.5120","(951.6507, 86.8288), 10.3825","(993.5000, 86.9286), 10.3634","(1035.5731, 87.3455), 10.5134","(1077.7146, 87.4234), 10.3521","(1120.0000, 87.6667), 10.4617","(1161.7222, 87.7222), 10.4106","(1203.6666, 88.0000), 10.4617","(1246.0000, 88.3056), 10.5639","(1288.1176, 88.2570), 10.5774","(1330.1897, 89.1897), 10.5538","(1372.5000, 89.5000), 10.5120"
"(151.0000, 123.0000), 10.2957","(193.0294, 123.4608), 10.3554","(235.2188, 124.0000), 10.4875","(277.7010, 124.2889), 10.4109","(319.7924, 124.9407), 10.4495","(362.0000, 124.7083), 10.4405","(404.2778, 125.2778), 10.4105","(445.9000, 125.4200), 10.4206","(488.3055, 126.0000), 10.5639","(530.6200, 126.2467), 10.5157","(573.2778, 126.7222), 10.4105","(615.5000, 127.3750), 10.6251","(657.7548, 127.6597), 10.6769","(699.7083, 128.0000), 10.4405","(741.7368, 128.0000), 10.5266","(784.3444, 128.4444), 10.6295","(825.4481, 128.1104), 10.4263","(867.5000, 128.5000), 10.5120","(909.5000, 128.5000), 10.7006","(951.3675, 128.5301), 10.5965","(993.5669, 128.5706), 10.6045","(1035.5000, 129.2368), 10.7504","(1078.3182, 129.5000), 10.5911","(1120.3101, 129.5900), 10.5141","(1162.2573, 130.1103), 10.5743","(1204.6333, 130.0000), 10.6178","(1246.4656, 130.4655), 10.5579","(1288.6724, 130.6724), 10.7420","(1331.0000, 131.5000), 10.7356","(1373.3790, 131.5161), 10.6146"
"(151.0000, 165.0000), 10.2957","(192.9425, 165.4026), 10.2917","(235.3100, 165.5900), 10.5141","(277.5900, 166.3100), 10.5141","(319.9173, 166.5787), 10.4217","(362.2602, 166.8247), 10.3273","(404.4200, 167.1800), 10.4523","(446.4000, 167.4000), 10.5604","(488.7761, 167.8470), 10.5658","(531.0000, 168.2632), 10.5265","(573.2931, 168.7069), 10.4106","(615.5000, 168.8333), 10.8142","(657.7511, 169.2709), 10.6455","(700.1667, 169.5556), 10.4565","(742.1667, 170.0000), 10.2158","(784.4184, 170.1939), 10.7556","(825.7304, 170.1682), 10.3167","(867.6429, 170.3571), 10.3220","(909.5000, 169.5000), 10.1243","(951.7233, 170.6893), 10.4147","(994.2632, 171.0000), 10.5265","(1036.2894, 171.2895), 10.4157","(1078.5000, 171.5000), 10.5120","(1120.2142, 171.5000), 10.3929","(1162.4844, 172.1719), 10.5171","(1204.6899, 172.4100), 10.5141","(1246.8793, 172.8793), 10.4600","(1289.2570, 173.1175), 10.5775","(1331.2894, 173.2895), 10.4157","(1373.5000, 174.1000), 10.4624"
"(151.0000, 206.7368), 10.5266","(193.0000, 207.5000), 10.5476","(235.4310, 207.4310), 10.6039","(277.5555, 208.0000), 10.3591","(319.8956, 208.4560), 10.3085","(362.0000, 209.0000), 10.2957","(404.2975, 209.2890), 10.4116","(446.4655, 209.4655), 10.5579","(488.8793, 209.8793), 10.4600","(531.1207, 210.1207), 10.4600","(573.1653, 210.6774), 10.5017","(615.5000, 211.0000), 10.7356","(657.8077, 211.5000), 10.8265","(699.9241, 211.7408), 10.5593","(742.2632, 212.0000), 10.5265","(784.4957, 212.1910), 10.3874","(826.0294, 212.0294), 10.8087","(867.7353, 212.2451), 10.6465","(910.0052, 212.5316), 10.9838","(952.2466, 212.6200), 10.5157","(994.5000, 213.0000), 10.5476","(1036.6333, 213.0000), 10.6178","(1078.6818, 213.5000), 10.5911","(1121.0127, 213.6300), 10.6266","(1163.0000, 214.2632), 10.5265","(1205.4310, 214.4310), 10.6039","(1247.3872, 214.4850), 10.6204","(1289.6459, 215.0794), 10.5695","(1331.9546, 215.4091), 10.6339","(1373.7979, 215.6064), 10.7380"
"(151.1897, 249.1897), 10.5539","(193.2918, 249.2807), 10.4217","(235.5423, 249.5892), 10.5125","(277.6956, 249.9130), 10.5219","(319.9279, 250.4702), 10.4705","(362.1721, 250.5656), 10.4360","(404.5800, 251.1000), 10.4206","(446.6727, 251.4182), 10.5137","(489.4100, 251.6900), 10.5141","(531.0000, 252.0000), 10.2957","(573.4100, 252.3100), 10.5141","(615.7727, 252.6818), 10.6844","(658.1103, 253.2574), 10.5743","(699.9737, 253.5000), 10.5701","(742.7105, 253.7105), 10.4156","(784.5555, 254.0000), 10.3591","(826.2188, 254.0000), 10.4875","(868.0238, 254.0238), 10.7837","(910.2889, 254.2990), 10.4109","(952.3800, 254.7533), 10.5157","(994.7368, 255.0000), 10.5266","(1036.7222, 255.2778), 10.4106","(1078.8795, 255.4854), 10.4862","(1121.3252, 255.8689), 10.5200","(1163.5000, 256.0000), 10.5476","(1205.6818, 256.5000), 10.5911","(1247.8103, 256.8103), 10.5539","(1290.0000, 257.0000), 10.2957","(1332.4333, 257.5667), 10.6071","(1374.5000, 258.1000), 10.4624"
"(151.1667, 291.0000), 10.2158","(193.4167, 291.1667), 10.4500","(235.6429, 291.6429), 10.3220","(277.7222, 291.7222), 10.4105","(320.2889, 292.2990), 10.4109","(362.2889, 292.2990), 10.4109","(404.5000, 293.0000), 10.4044","(447.0000, 293.0000), 10.2957","(489.2076, 293.9407), 10.4495","(531.3750, 293.8750), 10.3759","(573.7891, 294.4922), 10.3987","(615.8019, 294.5943), 10.7466","(658.1047, 295.2675), 10.9689","(700.5000, 295.5000), 10.5120","(742.5000, 296.0000), 10.5476","(784.7500, 295.7500), 10.6361","(827.0000, 296.0000), 10.8168","(868.7353, 296.2451), 10.6465","(910.7500, 296.5000), 10.8542","(953.0654, 296.6908), 10.5982","(995.0000, 296.7368), 10.5266","(1037.1897, 297.1897), 10.5538","(1079.4839, 297.3790), 10.6146","(1121.7025, 297.7110), 10.4116","(1163.7549, 298.2647), 10.6465","(1206.0000, 298.3055), 10.5639","(1248.1531, 298.9898), 10.7241","(1290.1982, 298.8243), 10.5544","(1332.4618, 299.3931), 10.5926","(1374.6593, 299.9026), 10.5493"
"(151.3636, 332.7879), 10.5168","(193.4718, 333.1271), 10.4245","(235.8214, 333.4554), 10.4193","(277.9324, 333.6081), 10.4337","(320.0000, 334.0000), 10.2957","(362.2895, 334.2895), 10.4156","(404.5900, 334.6900), 10.5141","(447.0000, 335.0000), 10.2957","(488.8462, 335.3846), 10.3562","(531.2750, 335.6812), 10.4117","(573.5000, 336.1000), 10.3471","(616.2331, 336.4288), 10.7838","(658.3090, 336.9382), 10.5963","(700.5000, 337.5000), 10.5120","(743.1667, 337.5000), 10.4377","(785.0000, 338.0000), 10.2957","(827.0000, 337.7368), 10.5266","(869.1740, 338.2709), 10.3213","(911.0000, 338.2188), 10.4875","(953.1635, 338.6394), 10.2711","(995.1000, 338.7000), 10.3587","(1037.4183, 339.0918), 10.4189","(1079.7111, 339.2990), 10.4108","(1122.0000, 339.6667), 10.4617","(1164.4358, 340.0401), 10.4800","(1206.5000, 341.5000), 10.1243","(1248.4344, 340.8279), 10.4359","(1290.8158, 341.1842), 10.3703","(1332.7222, 341.2778), 10.4106","(1374.5428, 341.4095), 10.5125"
"(151.5484, 374.7258), 10.2889","(193.3984, 374.9141), 10.4386","(235.9000, 375.4200), 10.4206","(278.1694, 375.4256), 10.4429","(320.3947, 375.9737), 10.3949","(362.5000, 376.1923), 10.3840","(404.7110, 376.7025), 10.4116","(447.0000, 377.0000), 10.2957","(489.2467, 377.6200), 10.5157","(531.5000, 377.5000), 10.5120","(573.8104, 377.8103), 10.5539","(616.0000, 378.5000), 10.7356","(658.5438, 378.6642), 10.8578","(700.8897, 379.2574), 10.5743","(743.3182, 379.5000), 10.5911","(785.6071, 380.0000), 10.4922","(827.3085, 379.8830), 10.5500","(869.5000, 380.2500), 10.8542","(911.6572, 380.2286), 10.8246","(953.4655, 380.4655), 10.5579","(995.7194, 380.7082), 10.4217","(1037.7500, 380.7500), 10.6361","(1080.0000, 381.2632), 10.5265","(1122.2297, 381.5540), 10.5822","(1164.5000, 381.5000), 10.5120","(1206.5000, 382.4286), 10.6573","(1249.0000, 382.3667), 10.6177","(1291.0000, 382.5000), 10.7356","(1333.0000, 382.7368), 10.5265","(1375.1176, 383.2570), 10.5775"
