"(151.3136, 1496.8220), 10.9837","(193.2281, 1497.0631), 11.0057","(234.9430, 1497.4620), 11.0335","(276.7754, 1497.7863), 10.8893","(318.7712, 1498.0763), 11.0112","(360.3511, 1498.1809), 11.0139","(402.5000, 1498.5000), 10.9773","(444.2157, 1498.9014), 10.9434","(486.0000, 1499.1000), 10.9001","(527.7687, 1499.2462), 10.8983","(569.6000, 1499.4000), 10.8408","(611.5462, 1499.5798), 10.9778","(653.2157, 1499.9014), 10.9434","(695.2368, 1500.2368), 11.0791","(737.2857, 1500.5000), 10.8716","(779.1087, 1500.7826), 11.1831","(820.7641, 1500.6688), 10.9956","(862.6667, 1500.6666), 11.2053","(905.0000, 1501.2858), 11.0556","(947.2791, 1501.8815), 10.9862","(989.3062, 1502.2441), 11.0215","(1031.5000, 1502.5000), 10.9773","(1073.3085, 1502.8723), 11.0061","(1115.2635, 1502.9459), 10.9208","(1157.0000, 1503.0000), 10.8168","(1198.9368, 1502.6840), 11.0470","(1241.0769, 1503.2307), 11.0098","(1283.0625, 1503.5000), 11.0513","(1325.1333, 1503.8667), 11.0018","(1367.1708, 1504.2195), 10.9078"
"(151.0000, 1539.0000), 11.1804","(192.8815, 1539.2792), 10.9862","(234.5000, 1539.5000), 10.9773","(277.0000, 1539.5000), 11.2362","(318.5454, 1540.2273), 11.1920","(360.3065, 1540.3064), 11.2421","(402.0179, 1540.8572), 11.3005","(443.6120, 1540.9191), 11.1028","(485.3328, 1541.0784), 11.1377","(527.1484, 1541.4062), 11.2376","(569.0000, 1541.5000), 11.2362","(611.0000, 1541.5000), 11.2362","(652.7794, 1541.8522), 11.1500","(694.7283, 1541.7412), 11.2962","(736.7632, 1542.2368), 11.0790","(778.9252, 1542.6929), 11.1143","(820.6044, 1542.5604), 10.9780","(862.9167, 1543.0000), 11.2550","(904.8979, 1543.5103), 11.1908","(947.2500, 1544.0000), 10.9574","(989.5000, 1544.5000), 10.9773","(1031.6107, 1544.9094), 11.0942","(1073.3578, 1544.9360), 10.9671","(1115.1985, 1544.9412), 10.9767","(1157.0000, 1545.1000), 10.9001","(1199.0000, 1545.2106), 10.9926","(1241.0000, 1545.2858), 11.0556","(1283.0000, 1545.7894), 10.9926","(1325.0000, 1545.7894), 10.9926","(1367.1466, 1546.2028), 11.0668"
"(150.9626, 1580.7570), 11.0402","(192.5000, 1581.1666), 10.8142","(234.5556, 1581.4445), 10.9979","(276.8015, 1581.9412), 10.9766","(318.9318, 1582.3977), 10.9868","(360.7081, 1582.7316), 10.9176","(402.7921, 1583.0492), 11.0173","(444.5000, 1583.5000), 10.9773","(486.3421, 1583.6578), 10.9219","(528.2541, 1583.8894), 10.9693","(569.6957, 1583.8695), 11.0070","(611.6721, 1584.0699), 11.1010","(653.5000, 1584.2858), 10.8716","(695.4062, 1584.1484), 11.2376","(737.2857, 1584.5000), 10.8716","(779.3322, 1585.0100), 10.8889","(821.2105, 1585.0000), 10.9926","(862.6572, 1585.1643), 11.1933","(905.0763, 1585.7712), 11.0112","(947.2105, 1586.0000), 10.9926","(989.5000, 1586.5000), 10.9773","(1031.3439, 1586.6893), 10.9397","(1073.3008, 1586.9420), 10.9389","(1115.2792, 1587.1185), 10.9862","(1157.0769, 1587.2307), 11.0098","(1198.8000, 1587.2000), 11.0309","(1241.0000, 1587.7142), 11.0556","(1283.2106, 1588.0000), 10.9925","(1325.0000, 1588.0000), 10.8168","(1367.2441, 1588.3062), 11.0216"
"(150.7895, 1623.0000), 10.9925","(192.5000, 1623.5000), 10.9773","(234.5000, 1623.5000), 10.9773","(276.7025, 1623.8389), 10.9899","(318.7708, 1624.7635), 11.0758","(360.6818, 1624.6818), 10.9555","(402.8723, 1625.3085), 11.0061","(444.3881, 1625.5299), 10.8957","(486.3782, 1625.8506), 11.0536","(528.2069, 1626.0690), 11.0273","(569.9524, 1626.2380), 10.9897","(611.7521, 1626.4586), 11.1759","(653.5000, 1626.5500), 11.0207","(695.8750, 1626.9375), 11.1813","(737.3576, 1626.9371), 11.0823","(779.0000, 1627.2106), 10.9926","(821.0000, 1627.0000), 11.1804","(862.7635, 1627.2292), 11.0758","(904.9301, 1627.6720), 11.1010","(946.8448, 1627.8448), 10.9724","(988.9575, 1628.2128), 10.9712","(1031.0000, 1628.5385), 10.9818","(1073.0421, 1628.5935), 10.9664","(1115.0000, 1629.0000), 10.8168","(1157.0476, 1629.2380), 10.9897","(1198.8723, 1629.3085), 11.0061","(1240.7142, 1629.5000), 10.8716","(1282.7887, 1629.7783), 10.8880","(1325.2097, 1630.2097), 11.1076","(1367.2858, 1630.5000), 10.8715"
"(150.5112, 1664.8881), 11.1863","(192.5000, 1665.2858), 10.8716","(234.6864, 1665.6526), 10.9413","(276.3151, 1666.1638), 10.9756","(318.6667, 1666.5000), 10.8334","(360.5000, 1666.7142), 10.8716","(402.5000, 1667.2858), 10.8716","(444.5000, 1667.6666), 10.8334","(486.4674, 1667.9783), 10.9725","(528.2069, 1668.0690), 11.0273","(570.2857, 1668.5000), 10.8716","(612.3571, 1668.9286), 11.0773","(654.0000, 1669.0000), 10.8168","(695.9524, 1669.2380), 10.9897","(737.5714, 1669.2858), 10.8290","(779.2857, 1669.5000), 10.8716","(820.9626, 1669.2430), 11.0402","(862.5000, 1669.2858), 10.8716","(904.6842, 1669.4736), 10.8632","(946.8140, 1669.6984), 10.9693","(988.8812, 1670.1584), 11.0037","(1030.9270, 1670.4431), 11.0095","(1072.6642, 1670.5438), 10.8579","(1114.7894, 1671.0000), 10.9926","(1156.9237, 1671.2288), 11.0112","(1198.6578, 1671.3422), 10.9220","(1240.7903, 1671.7903), 11.1077","(1283.0000, 1672.0000), 11.1804","(1325.0697, 1672.4426), 11.0118","(1367.1511, 1672.7675), 11.0427"
"(150.5000, 1706.5000), 10.9773","(192.4288, 1707.2332), 10.7838","(234.0000, 1707.3214), 10.8939","(275.6000, 1707.4000), 10.8408","(317.4962, 1707.7100), 10.8704","(359.2105, 1708.0000), 10.9925","(401.5000, 1708.5000), 10.9773","(443.7750, 1709.0000), 10.9797","(485.9430, 1709.5380), 11.0335","(528.0000, 1710.0000), 10.8168","(569.9360, 1710.3578), 10.9670","(612.1901, 1710.9648), 10.9948","(653.9787, 1711.1063), 10.8937","(695.9182, 1711.6091), 11.1003","(737.5000, 1711.5000), 10.9773","(779.5061, 1711.7073), 10.8696","(821.0000, 1711.3214), 10.8939","(862.4500, 1711.5000), 11.0206","(904.5000, 1711.5000), 10.9773","(946.5000, 1711.7142), 10.8716","(988.6786, 1712.1072), 10.9435","(1030.6000, 1712.4000), 10.8408","(1072.5000, 1712.5000), 10.9773","(1114.7750, 1713.0000), 10.9796","(1156.8894, 1713.2542), 10.9692","(1198.7142, 1713.5000), 10.8716","(1241.0000, 1713.7142), 11.0556","(1283.0769, 1714.2307), 11.0098","(1325.0790, 1714.5000), 11.0380","(1367.2542, 1714.8894), 10.9693"
"(149.9190, 1748.5198), 11.0480","(192.3214, 1749.1072), 10.9435","(234.2857, 1749.5000), 10.8716","(276.0763, 1749.7712), 11.0112","(318.0000, 1750.0000), 10.8168","(359.3125, 1750.1250), 11.0052","(401.4863, 1750.5514), 11.0150","(443.6620, 1750.7490), 10.9968","(485.6000, 1751.4000), 10.8408","(527.8448, 1751.8448), 10.9724","(569.9360, 1752.3578), 10.9670","(612.1334, 1752.8667), 11.0017","(653.7750, 1753.0000), 10.9796","(696.0000, 1753.5000), 11.1019","(737.5000, 1753.5000), 10.9773","(779.4000, 1753.6000), 10.8407","(820.6853, 1753.3649), 10.7680","(862.7516, 1753.4681), 11.1802","(904.5000, 1753.5000), 10.9773","(946.5000, 1753.7142), 10.8716","(988.2791, 1753.8815), 10.9862","(1030.5000, 1754.2858), 10.8716","(1072.5000, 1754.5000), 10.9773","(1114.7142, 1755.0000), 11.0557","(1156.7712, 1755.0763), 11.0112","(1198.8506, 1755.6218), 11.0536","(1241.0000, 1756.0000), 10.8168","(1283.1055, 1756.4541), 11.0437","(1325.2000, 1756.8000), 11.0310","(1367.2307, 1757.0769), 11.0098"
"(149.9182, 1790.3909), 11.1003","(192.0000, 1791.0000), 10.8168","(234.0421, 1791.4065), 10.9665","(276.0000, 1791.9688), 10.7995","(318.0000, 1792.1000), 10.9001","(359.5000, 1792.1923), 10.8264","(401.5000, 1792.5000), 10.9773","(443.2541, 1792.8894), 10.9693","(485.3136, 1793.1780), 10.9837","(527.5000, 1793.5000), 10.9773","(569.5000, 1794.1666), 10.8142","(611.5000, 1794.5000), 10.9773","(653.5000, 1794.7142), 10.8716","(695.5938, 1795.1484), 11.2376","(737.5000, 1795.5000), 10.9773","(779.4562, 1795.6642), 10.8578","(820.7250, 1795.4125), 10.8281","(862.5000, 1795.3750), 10.9153","(904.7396, 1795.7620), 11.0892","(946.3421, 1795.6578), 10.9219","(988.4728, 1796.0659), 11.0327","(1030.5000, 1796.5000), 10.9773","(1072.6578, 1796.6578), 10.9220","(1114.5000, 1797.0000), 11.0115","(1156.5000, 1797.2858), 10.8716","(1198.5000, 1797.5000), 10.9773","(1240.7142, 1798.0000), 11.0557","(1283.0690, 1798.2069), 11.0273","(1325.0959, 1798.6616), 11.1203","(1367.3160, 1799.0632), 11.0471"
"(149.7099, 1832.5038), 10.8703","(191.7895, 1833.0000), 10.9925","(233.9360, 1833.3578), 10.9671","(276.0000, 1833.7142), 11.0556","(317.7750, 1834.0000), 10.9797","(359.5000, 1834.2500), 10.8542","(401.2857, 1834.5000), 10.8716","(443.2195, 1834.8292), 10.9079","(485.0000, 1835.0000), 10.8168","(526.9231, 1835.2307), 11.0097","(569.1552, 1835.8448), 10.9725","(611.0789, 1836.5000), 11.0380","(653.3358, 1836.5438), 10.8579","(695.5730, 1837.2700), 10.9278","(737.5000, 1837.5000), 10.9773","(779.0000, 1837.0000), 10.8168","(820.6334, 1837.3667), 10.7953","(862.5000, 1837.5000), 10.9773","(904.4000, 1837.6000), 10.8407","(946.4000, 1837.6000), 10.8407","(988.5000, 1838.2500), 10.8542","(1030.5000, 1838.5000), 10.9773","(1072.5000, 1838.5000), 10.9773","(1114.2632, 1838.3948), 10.8272","(1156.5000, 1839.0000), 10.7356","(1198.5000, 1839.2500), 10.8542","(1240.5000, 1839.5000), 10.9773","(1282.2632, 1839.3948), 10.8272","(1324.7750, 1840.0000), 10.9796","(1366.2632, 1839.3948), 10.8272"
"(149.5000, 1874.5000), 10.9773","(191.0000, 1874.5000), 11.1019","(232.5000, 1874.5000), 10.9773","(273.9430, 1874.5380), 11.0335","(315.0000, 1874.0000), 11.1804","(357.2755, 1875.1123), 10.9865","(399.0000, 1875.0000), 11.1804","(440.5000, 1874.5000), 10.9773","(483.0000, 1876.0000), 11.1804","(524.0000, 1875.0000), 11.1804","(566.0000, 1875.0000), 11.1804","(607.5000, 1875.0000), 11.2362","(649.5000, 1875.5000), 10.9773","(691.0000, 1875.0000), 11.1804","(732.7245, 1874.8877), 10.9865","(774.9359, 1875.5256), 11.0349","(816.5000, 1875.0000), 11.2362","(858.7245, 1875.8877), 10.9865","(900.8530, 1875.7059), 11.1853","(942.5000, 1875.5000), 10.9773","(984.0000, 1875.0000), 11.1804","(1026.0641, 1875.4744), 11.0350","(1068.1957, 1875.9348), 10.9763","(1110.1957, 1875.9348), 10.9763","(1152.1957, 1875.9348), 10.9763","(1194.1957, 1875.9348), 10.9763","(1236.3529, 1875.8823), 10.8123","(1278.6471, 1876.1177), 10.8122","(1320.5000, 1875.5000), 10.9773","(1362.5000, 1875.5000), 10.9773"
