"(151.2755, 1496.8877), 10.9865","(193.4396, 1497.3956), 10.9780","(234.9190, 1497.5198), 11.0480","(276.7862, 1497.7754), 10.8893","(318.5000, 1498.1666), 10.8142","(360.5000, 1498.5000), 10.9773","(402.5000, 1498.5000), 10.9773","(444.2791, 1498.8815), 10.9862","(486.0000, 1499.0000), 10.8168","(527.8893, 1499.2542), 10.9693","(569.5438, 1499.3358), 10.8578","(611.5000, 1499.5000), 10.9773","(653.0763, 1499.7712), 11.0112","(695.7620, 1500.2604), 11.0892","(737.2857, 1500.5000), 10.8716","(779.2292, 1500.7635), 11.0758","(820.6000, 1500.4000), 10.8408","(862.7903, 1500.7903), 11.1077","(905.0000, 1501.2500), 10.9574","(947.2773, 1501.9708), 11.0328","(989.4562, 1502.3358), 10.8579","(1031.3422, 1502.6578), 10.9219","(1073.3977, 1502.9318), 10.9868","(1115.2500, 1503.0000), 10.9574","(1157.0000, 1503.0000), 10.8168","(1198.7667, 1502.7667), 11.0744","(1241.0640, 1503.3578), 10.9671","(1283.1072, 1503.6786), 10.9435","(1325.2128, 1503.9574), 10.9712","(1367.2106, 1504.0000), 10.9925"
"(151.0690, 1538.7931), 11.0273","(192.7921, 1539.0492), 11.0173","(234.7500, 1539.5000), 10.8542","(277.0000, 1539.5000), 11.2362","(318.6250, 1540.1875), 11.1883","(360.3065, 1540.3064), 11.2421","(402.0496, 1540.6030), 11.1226","(443.6956, 1540.8914), 11.1305","(485.5000, 1541.0000), 11.1019","(527.3138, 1541.0985), 11.1329","(569.2097, 1541.2097), 11.1077","(611.0000, 1541.5000), 11.2362","(652.7903, 1541.7903), 11.1077","(694.9194, 1541.9193), 11.2887","(737.0000, 1542.0000), 11.1804","(778.9688, 1542.6875), 11.0725","(820.9089, 1542.6150), 11.0964","(862.7045, 1542.9659), 11.0823","(905.0470, 1543.6241), 11.1372","(947.2381, 1543.9524), 10.9898","(989.2368, 1544.2368), 11.0791","(1031.4524, 1544.6786), 10.8475","(1073.3578, 1544.9360), 10.9671","(1115.2102, 1545.0063), 10.9957","(1157.0000, 1545.2106), 10.9926","(1198.8937, 1544.9788), 10.8937","(1241.1466, 1545.2028), 11.0668","(1283.0690, 1545.7931), 11.0273","(1325.1333, 1545.8667), 11.0018","(1367.1466, 1546.2028), 11.0668"
"(150.8667, 1580.8667), 11.0017","(192.6667, 1581.1111), 10.9348","(234.5556, 1581.4445), 10.9979","(276.6429, 1581.9286), 11.0773","(318.9845, 1582.5349), 10.9945","(360.5000, 1582.5625), 11.0088","(402.7692, 1583.1154), 11.0276","(444.5438, 1583.3358), 10.8579","(486.5000, 1583.5000), 10.9773","(528.0883, 1583.7354), 10.9849","(569.7843, 1583.9014), 10.9434","(611.7692, 1584.1154), 11.0276","(653.5000, 1584.2858), 10.8716","(695.2143, 1584.3928), 11.2149","(737.2684, 1584.7080), 10.9175","(779.0294, 1584.9706), 10.8087","(820.9014, 1584.7843), 10.9433","(862.6650, 1584.9639), 11.1166","(905.0000, 1585.5000), 11.0115","(947.2128, 1585.9574), 10.9712","(989.2857, 1586.5000), 10.8716","(1031.4698, 1586.7264), 10.8633","(1073.3008, 1586.9420), 10.9389","(1115.0000, 1587.0000), 10.8168","(1157.0000, 1587.2106), 10.9926","(1198.9014, 1587.2157), 10.9433","(1240.9252, 1587.6929), 11.1143","(1283.2106, 1588.0000), 10.9925","(1325.0000, 1588.0000), 10.8168","(1367.2858, 1588.5000), 10.8715"
"(150.7931, 1622.9310), 11.0273","(192.5000, 1623.5000), 10.9773","(234.6642, 1623.5438), 10.8578","(276.5833, 1623.9445), 10.9828","(318.9041, 1624.6616), 11.1203","(360.6818, 1624.6818), 10.9555","(402.7712, 1625.0763), 11.0112","(444.5000, 1625.5000), 10.9773","(486.4431, 1625.9270), 11.0094","(528.3333, 1626.1111), 10.9348","(570.0690, 1626.2069), 11.0273","(612.0455, 1626.3636), 11.1457","(653.7490, 1626.6621), 10.9969","(695.6121, 1626.9191), 11.1027","(737.2791, 1626.8815), 10.9862","(779.0000, 1627.2106), 10.9926","(820.6364, 1627.0000), 11.1212","(862.7675, 1627.1511), 11.0426","(904.9700, 1627.6801), 11.0683","(946.8893, 1627.7458), 10.9693","(989.0000, 1628.2500), 10.9574","(1030.9948, 1628.5316), 10.9837","(1073.2157, 1628.9014), 10.9434","(1115.0000, 1629.0000), 10.8168","(1157.0000, 1629.2500), 10.9574","(1198.8894, 1629.2542), 10.9692","(1240.7142, 1629.5000), 10.8716","(1282.5000, 1629.5000), 10.9773","(1325.0690, 1630.2069), 11.0273","(1367.2858, 1630.5000), 10.8715"
"(150.6429, 1664.9286), 11.0773","(192.6000, 1665.4000), 10.8408","(234.5000, 1665.5000), 10.9773","(276.4620, 1665.9430), 11.0335","(318.9211, 1666.5000), 11.0380","(360.6688, 1666.7640), 10.9956","(402.7636, 1667.2280), 11.0753","(444.5000, 1667.5000), 10.9773","(486.5316, 1667.9948), 10.9838","(528.3193, 1668.1259), 10.9541","(570.5000, 1668.5000), 10.9773","(612.0000, 1669.0000), 11.1804","(654.0000, 1669.0000), 10.8168","(695.8110, 1669.4081), 11.2029","(737.5000, 1669.5000), 10.9773","(779.2857, 1669.5000), 10.8716","(821.0769, 1669.2307), 11.0098","(862.9189, 1669.4324), 11.0125","(904.6667, 1669.5000), 10.8334","(946.7843, 1669.9014), 10.9434","(988.7712, 1670.0763), 11.0112","(1030.7142, 1670.5000), 10.8716","(1072.6578, 1670.6578), 10.9220","(1115.0000, 1671.0000), 10.8168","(1156.8667, 1671.1333), 11.0017","(1198.8071, 1671.3503), 11.0069","(1240.8577, 1671.6970), 11.1046","(1283.0063, 1672.2102), 10.9958","(1325.0625, 1672.5000), 11.0513","(1367.1748, 1672.7670), 10.9207"
"(150.3421, 1706.6578), 10.9219","(192.2632, 1707.3948), 10.8272","(234.0000, 1707.3214), 10.8939","(275.7143, 1707.5000), 10.8716","(317.4000, 1707.6000), 10.8408","(359.3136, 1708.1780), 10.9837","(401.4396, 1708.3956), 10.9780","(443.7750, 1709.0000), 10.9797","(485.9630, 1709.4445), 10.9771","(528.0000, 1710.0000), 10.8168","(569.7692, 1710.1154), 11.0276","(612.2609, 1711.0217), 11.0466","(654.0000, 1711.0000), 10.8168","(695.9375, 1711.5000), 11.0513","(737.7490, 1711.6621), 10.9969","(779.6579, 1711.6578), 10.9219","(821.0253, 1711.3485), 10.8815","(862.6667, 1711.3334), 11.2053","(904.2988, 1711.4586), 11.1724","(946.5000, 1711.5000), 10.9773","(988.7675, 1712.1511), 11.0426","(1030.5000, 1712.2858), 10.8716","(1072.6578, 1712.6578), 10.9220","(1115.0000, 1713.0000), 10.8168","(1156.8667, 1713.1333), 11.0017","(1198.9210, 1713.5000), 11.0380","(1241.0000, 1713.7142), 11.0556","(1283.0690, 1714.2069), 11.0273","(1325.2858, 1714.5000), 10.8715","(1367.1584, 1714.8812), 11.0037"
"(150.0000, 1748.5000), 10.9660","(192.2000, 1749.2000), 10.9125","(234.2857, 1749.5000), 10.8716","(276.0274, 1749.7737), 10.9909","(317.9911, 1749.7947), 10.9931","(359.5000, 1750.0000), 11.1019","(401.5000, 1750.5000), 10.9773","(443.6150, 1750.9089), 11.0964","(485.6667, 1751.5000), 10.8334","(527.8893, 1751.7458), 10.9693","(569.8815, 1752.2792), 10.9862","(612.1901, 1752.9648), 10.9948","(653.7843, 1752.9014), 10.9434","(695.9573, 1753.3588), 11.0940","(737.7143, 1753.5000), 10.8716","(779.4000, 1753.6000), 10.8407","(820.8019, 1753.4056), 10.7466","(862.8125, 1753.5000), 11.1372","(904.5000, 1753.5000), 10.9773","(946.5000, 1753.9706), 10.9928","(988.5000, 1754.0238), 10.9877","(1030.5000, 1754.5000), 10.9773","(1072.6578, 1754.6578), 10.9220","(1114.7142, 1755.0000), 11.0557","(1156.7632, 1755.2368), 11.0790","(1198.7142, 1755.5000), 10.8716","(1241.0000, 1756.0000), 10.8168","(1283.0682, 1756.3977), 10.9868","(1325.5000, 1756.5000), 10.9773","(1367.3928, 1757.0000), 11.0395"
"(149.9190, 1790.5198), 11.0480","(192.0000, 1791.0000), 10.8168","(234.0000, 1791.2500), 10.9574","(276.0000, 1791.7000), 11.0495","(318.0000, 1792.1250), 10.9210","(359.5000, 1792.1875), 10.8242","(401.5000, 1792.5000), 10.9773","(443.2157, 1792.9014), 10.9434","(485.3136, 1793.1780), 10.9837","(527.2857, 1793.5000), 10.8716","(569.5000, 1793.7500), 10.8542","(611.7500, 1794.5000), 11.1944","(653.5000, 1794.5000), 10.9773","(695.9094, 1795.3893), 11.0942","(737.5000, 1795.5000), 10.9773","(779.4962, 1795.7100), 10.8704","(820.6334, 1795.3667), 10.7953","(862.5000, 1795.2858), 10.8716","(904.7632, 1795.7632), 11.0791","(946.3533, 1795.8584), 11.0366","(988.2097, 1796.2097), 11.1077","(1030.5000, 1796.5000), 10.9773","(1072.5000, 1796.7142), 10.8716","(1114.5000, 1797.0000), 11.0115","(1156.6938, 1797.2441), 11.0214","(1198.8125, 1797.5000), 11.1372","(1240.8667, 1797.8667), 11.0017","(1283.0000, 1798.4333), 11.0630","(1325.3000, 1798.7000), 11.0536","(1367.2097, 1799.2097), 11.1076"
"(149.7099, 1832.5038), 10.8703","(191.6301, 1833.1576), 11.2122","(234.0769, 1833.2307), 11.0098","(275.8696, 1833.6957), 11.0070","(317.5000, 1833.7500), 10.8542","(359.5000, 1834.2858), 10.8716","(401.3000, 1834.3000), 11.0536","(443.1107, 1834.7458), 10.9692","(485.0000, 1835.0000), 10.8168","(526.9495, 1835.3877), 10.9666","(569.1985, 1835.9412), 10.9766","(611.5000, 1836.5000), 10.9773","(653.3358, 1836.5438), 10.8579","(695.7636, 1837.2280), 11.0753","(737.5000, 1837.5000), 10.9773","(779.0000, 1837.5000), 10.9660","(820.6334, 1837.3667), 10.7953","(862.5000, 1837.2858), 10.8716","(904.5000, 1837.5000), 10.9773","(946.4000, 1837.6000), 10.8407","(988.5000, 1838.2500), 10.8542","(1030.5000, 1838.5000), 10.9773","(1072.2858, 1838.4286), 10.8290","(1114.0641, 1838.4744), 11.0350","(1156.7750, 1839.0000), 10.9796","(1198.5000, 1839.5000), 10.9773","(1240.5000, 1839.5000), 10.9773","(1282.5000, 1839.5000), 10.9773","(1324.2632, 1839.3948), 10.8272","(1366.2632, 1839.3948), 10.8272"
"(149.5000, 1874.5000), 10.9773","(191.0000, 1874.5000), 11.1019","(233.0000, 1875.0000), 11.1804","(274.0000, 1874.5000), 11.1019","(315.0000, 1874.0000), 11.1804","(356.5000, 1874.0000), 11.2362","(399.0000, 1875.0000), 11.1804","(440.0000, 1874.0000), 11.1804","(482.7143, 1875.1428), 11.0888","(524.0000, 1875.0000), 11.1804","(565.7245, 1874.8877), 10.9865","(607.5000, 1875.0000), 11.2362","(649.5000, 1875.5000), 10.9773","(691.0000, 1875.0000), 11.1804","(732.7245, 1874.8877), 10.9865","(775.0000, 1875.5000), 11.1019","(817.0000, 1876.0000), 11.1804","(859.0000, 1876.0000), 11.1804","(900.5000, 1875.5000), 10.9773","(942.0000, 1875.0000), 11.1804","(984.0641, 1875.4744), 11.0350","(1026.1957, 1875.9348), 10.9763","(1068.0641, 1875.4744), 11.0350","(1110.1957, 1875.9348), 10.9763","(1152.1957, 1875.9348), 10.9763","(1194.1957, 1875.9348), 10.9763","(1236.2391, 1875.4043), 10.8522","(1278.3922, 1875.7634), 10.7535","(1320.5000, 1875.5000), 10.9773","(1362.5000, 1875.5000), 10.9773"
"(148.8878, 1916.2755), 10.9865","(190.0000, 1916.5000), 11.2362","(231.7035, 1916.4381), 11.4489","(273.4375, 1916.4375), 11.4241","(314.6250, 1916.6250), 11.6848","(356.6250, 1916.6250), 11.6848","(398.8077, 1916.1154), 11.6642","(439.8030, 1916.8030), 11.9325","(481.8030, 1916.8030), 11.9325","(523.7121, 1916.7122), 11.8059","(565.7121, 1916.7122), 11.8059","(607.5000, 1917.0000), 11.9270","(649.1364, 1917.1364), 11.8492","(691.0000, 1917.0000), 11.6620","(732.8953, 1917.0930), 12.0425","(774.0000, 1917.5000), 12.0935","(816.0000, 1917.5000), 12.0935","(858.5000, 1917.0000), 11.9270","(900.5000, 1917.0000), 11.9270","(942.5000, 1917.0000), 11.9270","(984.0000, 1917.5000), 12.0935","(1025.8175, 1917.7937), 11.9329","(1069.0000, 1917.5000), 12.0935","(1110.8030, 1917.8030), 11.9325","(1153.0000, 1918.0000), 12.2067","(1195.2273, 1918.1364), 12.3023","(1237.0000, 1918.5000), 12.0935","(1279.5000, 1918.5000), 12.1038","(1322.0000, 1918.5000), 12.0935","(1363.7000, 1919.1000), 12.1204"
"(149.7490, 1958.6621), 10.9969","(191.7778, 1958.7778), 10.8828","(233.5000, 1958.9706), 10.9928","(275.5000, 1959.2858), 10.8716","(317.2927, 1959.4939), 10.8696","(359.1923, 1959.5000), 10.8264","(401.0421, 1959.5935), 10.9665","(442.7459, 1959.8894), 10.9693","(485.0000, 1960.0000), 10.8168","(526.9014, 1960.2157), 10.9433","(568.5000, 1960.5000), 10.9773","(611.1643, 1960.6571), 11.1933","(652.7903, 1960.7903), 11.1077","(694.5418, 1961.1578), 11.2545","(737.0312, 1961.0312), 11.3580","(778.5000, 1961.5000), 11.5110","(820.7099, 1961.3148), 11.3393","(862.3065, 1961.3064), 11.2421","(904.5625, 1961.5625), 11.4241","(946.3710, 1961.3710), 11.1538","(988.2174, 1961.8914), 11.1831","(1030.6132, 1961.7444), 11.2455","(1072.6862, 1961.9015), 11.1329","(1114.5938, 1962.0000), 11.1571","(1156.3064, 1962.3064), 11.2421","(1198.5000, 1962.5000), 10.9773","(1240.8516, 1962.5938), 11.2376","(1282.9517, 1962.9517), 11.2453","(1325.5000, 1963.0000), 11.4128","(1367.3064, 1963.3064), 11.2421"
"(149.7143, 2000.5000), 10.8716","(191.7784, 2000.7887), 10.8881","(233.5000, 2000.7500), 10.8542","(275.2069, 2001.0690), 11.0273","(317.3136, 2001.1780), 10.9837","(359.0580, 2001.3008), 10.9390","(401.0421, 2001.5935), 10.9665","(443.0000, 2001.7142), 11.0556","(485.0000, 2002.1471), 10.8990","(526.9420, 2002.3008), 10.9390","(569.0000, 2002.3214), 10.8939","(611.3384, 2002.9041), 11.1203","(653.2105, 2003.0000), 10.9926","(695.1860, 2003.3016), 10.9693","(737.5000, 2003.5000), 10.9773","(779.7500, 2003.5000), 11.1944","(821.1466, 2003.7972), 11.0668","(862.6496, 2003.8071), 11.0070","(904.8666, 2003.8667), 11.0017","(947.0000, 2004.0000), 10.8168","(989.0000, 2004.2106), 10.9926","(1030.6422, 2004.0640), 10.9670","(1072.7000, 2004.3000), 11.0537","(1114.7632, 2004.2368), 11.0790","(1156.9270, 2004.4431), 11.0095","(1198.8914, 2004.2174), 11.1830","(1241.0000, 2004.7142), 11.0556","(1283.2097, 2005.2097), 11.1076","(1325.5000, 2005.5000), 10.9773","(1367.7632, 2005.7632), 11.0791"
"(149.7143, 2042.5000), 10.8716","(191.6786, 2042.5476), 10.8474","(233.6549, 2042.8522), 11.0391","(275.3151, 2043.1638), 10.9756","(317.5000, 2043.2858), 10.8716","(359.2442, 2043.3062), 11.0215","(401.2541, 2043.8894), 10.9693","(443.0425, 2044.2128), 10.9713","(485.2069, 2044.0690), 11.0273","(527.4445, 2044.4445), 10.9978","(569.0906, 2044.6107), 11.0942","(611.3958, 2044.7916), 11.2154","(653.5000, 2045.1923), 10.8264","(695.5000, 2045.2858), 10.8716","(737.7885, 2045.4231), 11.1904","(779.7788, 2045.8011), 11.1052","(821.3666, 2045.6333), 10.7953","(863.2368, 2045.7632), 11.0791","(905.5000, 2046.0000), 11.1019","(947.2069, 2046.0690), 11.0273","(989.2541, 2046.1106), 10.9693","(1030.8750, 2046.1250), 11.1258","(1073.0000, 2046.3636), 11.0226","(1115.0790, 2046.5000), 11.0380","(1156.9706, 2046.5000), 10.9928","(1199.0811, 2046.5198), 11.0480","(1241.2858, 2047.0000), 11.0556","(1283.5684, 2047.3820), 10.9782","(1325.7451, 2047.5980), 11.2386","(1367.7903, 2047.7903), 11.1077"
"(149.5000, 2084.5000), 10.9773","(191.6525, 2084.6865), 10.9414","(233.7765, 2084.9697), 10.9672","(275.6786, 2085.1072), 10.9435","(317.5000, 2085.2856), 10.8715","(359.2857, 2085.5000), 10.8716","(401.0300, 2085.6799), 11.0682","(443.2157, 2085.9014), 10.9434","(485.2069, 2086.0688), 11.0272","(527.0682, 2086.3977), 10.9868","(569.3421, 2086.6580), 10.9220","(611.6467, 2086.8584), 11.0366","(653.5545, 2087.0916), 10.9959","(695.5000, 2087.2856), 10.8715","(737.9688, 2087.6875), 11.0725","(780.0000, 2088.0000), 11.1804","(821.4962, 2087.7100), 10.8704","(863.5000, 2087.8125), 11.1372","(905.4333, 2088.0000), 11.0630","(947.7635, 2088.2292), 11.0758","(989.5000, 2088.2856), 10.8715","(1031.5000, 2088.5000), 10.9773","(1073.5000, 2088.5000), 10.9773","(1115.0914, 2088.4456), 10.9959","(1157.0790, 2088.5000), 11.0380","(1199.2450, 2088.6902), 11.0187","(1241.5000, 2088.8125), 11.1372","(1283.8914, 2089.2173), 11.1831","(1325.9216, 2089.6672), 11.1377","(1368.2000, 2089.8000), 11.0943"
"(149.7025, 2126.1611), 10.9899","(191.7143, 2126.5000), 10.8716","(233.5000, 2126.5000), 10.9773","(275.7750, 2127.0000), 10.9797","(317.5000, 2127.2856), 10.8715","(359.4000, 2127.3999), 10.8408","(401.5500, 2127.5000), 11.0207","(443.7750, 2128.0000), 10.9797","(485.5000, 2128.2856), 10.8715","(527.9035, 2128.4124), 11.0186","(569.6525, 2128.6865), 10.9414","(611.9310, 2128.7932), 11.0274","(653.7209, 2129.1184), 10.9861","(695.7632, 2129.2368), 11.0790","(738.0496, 2129.6030), 11.1226","(780.0690, 2129.7932), 11.0274","(821.5875, 2129.7251), 10.8282","(863.3893, 2129.9094), 11.0942","(905.7222, 2129.9443), 11.0793","(947.7931, 2130.0688), 11.0273","(989.7632, 2130.2368), 11.0790","(1031.8945, 2130.4541), 11.0436","(1073.5000, 2130.5000), 10.9773","(1115.5000, 2130.5000), 10.9773","(1157.6290, 2130.6292), 11.1537","(1199.5000, 2130.5000), 10.9773","(1241.6688, 2130.7793), 11.0249","(1284.0000, 2131.2856), 11.0556","(1326.2368, 2131.7632), 11.0791","(1368.3588, 2131.9573), 11.0940"
