"(159.5000, 1.0000), 10.5476","(201.5000, 1.5000), 10.6067","(244.0000, 2.5000), 10.3079","(286.5000, 1.6250), 10.6251","(328.5000, 1.6250), 10.6251","(370.5000, 2.0714), 10.7025","(412.5000, 2.7500), 10.8542","(454.9101, 2.4775), 11.1880","(497.0000, 3.4643), 10.5832","(539.3521, 3.6051), 10.9620","(581.5000, 3.7857), 11.1617","(624.0000, 4.7143), 11.0556","(666.0000, 5.2083), 11.2751","(708.5000, 5.5000), 10.9773","(750.5000, 5.9000), 11.1831","(792.8013, 6.2249), 11.1071","(834.1087, 6.2174), 11.1831","(876.1886, 6.4170), 11.2076","(918.0000, 6.8529), 11.3122","(960.0000, 7.0000), 11.4019","(1002.5000, 7.2647), 11.1816","(1044.5000, 7.6176), 11.4141","(1086.5000, 7.8333), 11.5591","(1128.5000, 8.2647), 11.1816","(1170.5000, 8.5000), 11.3359","(1212.5625, 8.5625), 11.4241","(1254.5206, 8.6100), 11.4321","(1296.5000, 8.8158), 11.5746","(1338.5000, 9.5000), 11.5110","(1381.0000, 10.0000), 11.6620"
"(159.8976, 41.5843), 11.0123","(201.7895, 42.0000), 10.9925","(244.0496, 42.6031), 11.1226","(286.5000, 43.0000), 11.1019","(328.5000, 43.5000), 10.9773","(370.5000, 43.9211), 11.0380","(412.6803, 44.1885), 10.9832","(454.8945, 44.5459), 11.0437","(496.8000, 45.2000), 11.0943","(539.0496, 45.6031), 11.1226","(581.6364, 45.9545), 11.1457","(624.0000, 46.5938), 11.1571","(666.3500, 47.0600), 11.1422","(708.1087, 47.7826), 11.1831","(750.5198, 47.9190), 11.0480","(792.3279, 47.9301), 11.1010","(833.7931, 47.9310), 11.0273","(876.3889, 48.7778), 11.2142","(918.6364, 48.9545), 11.1457","(960.5000, 49.1923), 11.1347","(1002.5500, 49.5000), 11.0207","(1044.5574, 49.9303), 11.0118","(1086.5000, 50.0625), 11.0513","(1128.5000, 50.5000), 10.9773","(1170.9094, 50.6107), 11.0942","(1212.7391, 50.8913), 11.0530","(1254.7972, 51.1466), 11.0668","(1296.9504, 51.3969), 11.1225","(1338.8732, 52.2910), 11.2016","(1381.1875, 52.6250), 11.1883"
"(159.7143, 83.5000), 10.8716","(201.8750, 84.0000), 10.9210","(244.5000, 84.5000), 10.9773","(286.5000, 85.0625), 11.0513","(328.7143, 85.5000), 10.8716","(370.6646, 85.7911), 11.0089","(412.5934, 86.0421), 10.9664","(454.6642, 86.4562), 10.8578","(496.7895, 87.0000), 10.9926","(539.5000, 87.5000), 10.9773","(581.9310, 88.2069), 11.0273","(624.2368, 88.7632), 11.0791","(666.5190, 89.2490), 11.1859","(708.5000, 89.5000), 10.9773","(750.7692, 89.9231), 11.0098","(793.0000, 90.0000), 11.1804","(833.7903, 89.7903), 11.1077","(876.5000, 90.5000), 11.3359","(918.6688, 90.7792), 11.0250","(960.5683, 91.3820), 10.9782","(1002.6579, 91.3421), 10.9219","(1044.7632, 91.7632), 11.0791","(1087.0000, 92.0000), 11.1804","(1129.0000, 92.3611), 11.1190","(1170.9189, 92.5198), 11.0480","(1212.8667, 92.8667), 11.0017","(1255.0341, 93.2955), 11.0823","(1297.2556, 93.3869), 11.2456","(1339.3064, 94.3064), 11.2421","(1381.7903, 94.7903), 11.1077"
"(159.7143, 125.5000), 10.8716","(201.7931, 125.9310), 11.0273","(244.0000, 126.5938), 11.1571","(286.5198, 126.9190), 11.0480","(328.5000, 127.5000), 10.9773","(370.8667, 127.8667), 11.0017","(413.0000, 128.2105), 10.9925","(455.0784, 128.3327), 11.1377","(497.2097, 129.2097), 11.1077","(539.5599, 129.7247), 11.1430","(582.1334, 130.1333), 11.0017","(624.3750, 130.8125), 11.1883","(666.5455, 131.2273), 11.1920","(708.5000, 131.5000), 10.9773","(750.8666, 131.8667), 11.0017","(793.0748, 132.3071), 11.1143","(834.0000, 132.0000), 10.8168","(876.5000, 132.5000), 10.9773","(918.7632, 132.7632), 11.0791","(960.5000, 132.7143), 10.8716","(1002.4004, 133.2471), 11.2462","(1044.7903, 133.7903), 11.1077","(1086.9310, 134.2069), 11.0273","(1129.0906, 134.3893), 11.0942","(1171.2368, 134.7632), 11.0791","(1213.3138, 135.0985), 11.1330","(1255.5000, 135.5000), 11.3359","(1297.5000, 136.0000), 11.2362","(1340.0000, 136.5000), 11.2362","(1382.1233, 137.2907), 11.1271"
"(159.5000, 167.5000), 10.9773","(201.7245, 167.8878), 10.9865","(244.0000, 168.4615), 10.9818","(286.5459, 168.8945), 11.0437","(328.9360, 169.3578), 10.9671","(371.0690, 169.7931), 11.0273","(413.0000, 170.0000), 10.8168","(455.2500, 170.5000), 10.8542","(497.6107, 171.0906), 11.0942","(539.7143, 171.5000), 10.8716","(582.1107, 172.2541), 10.9693","(624.5000, 172.5000), 10.9773","(666.6389, 173.0000), 11.1190","(708.7073, 173.4939), 10.8696","(750.7895, 174.0000), 10.9925","(793.0063, 174.2102), 10.9958","(834.3578, 173.9360), 10.9671","(876.5000, 174.5000), 10.9773","(918.5000, 174.5000), 10.9773","(960.7903, 174.7903), 11.1077","(1002.9252, 175.3071), 11.1143","(1045.2365, 175.7720), 11.0753","(1087.3916, 176.0783), 11.1027","(1129.2753, 176.4401), 11.1430","(1171.6290, 176.6290), 11.1538","(1213.5454, 177.2273), 11.1920","(1255.7903, 177.7903), 11.1077","(1298.2000, 178.2000), 11.0943","(1340.4091, 178.5909), 11.0112","(1382.6091, 179.0818), 11.1002"
"(159.5000, 209.5000), 10.9773","(201.7903, 209.7903), 11.1077","(244.2097, 210.2097), 11.1077","(286.3636, 211.0000), 11.0226","(328.5000, 211.2857), 10.8716","(370.7667, 211.7667), 11.0745","(413.1774, 212.1774), 11.0629","(455.3710, 212.3710), 11.1538","(497.6672, 212.9216), 11.1378","(539.5000, 213.5000), 10.9773","(581.8750, 214.1250), 11.1258","(624.5000, 214.5500), 11.0207","(666.5000, 215.0000), 11.2362","(708.7000, 215.3000), 11.0536","(751.0000, 215.7143), 11.0556","(793.0000, 216.2105), 10.9925","(834.5667, 216.0000), 11.0630","(876.4236, 216.2325), 11.2474","(918.8189, 216.5598), 11.2839","(961.1334, 217.1333), 11.0017","(1003.1495, 217.3782), 11.0536","(1045.2174, 217.8913), 11.1831","(1087.5000, 218.0000), 11.2362","(1129.8914, 218.2174), 11.1830","(1171.7903, 218.7903), 11.1077","(1214.0985, 219.3139), 11.1330","(1256.2273, 219.5455), 11.1920","(1298.3064, 220.3065), 11.2421","(1340.6936, 220.6935), 11.2420","(1382.5454, 221.2273), 11.1920"
"(159.5000, 251.5000), 10.9773","(201.8000, 251.8000), 11.0942","(244.0682, 252.3977), 10.9868","(286.2222, 252.7778), 10.8827","(328.3880, 253.0809), 11.1028","(370.9563, 253.5608), 11.0309","(413.3136, 254.1780), 10.9836","(455.6620, 254.7490), 10.9968","(497.7712, 255.0763), 11.0112","(539.7143, 255.5000), 10.8716","(582.0000, 255.7143), 11.0556","(624.4424, 256.2842), 11.1364","(666.6750, 257.0000), 11.0886","(708.7632, 257.2368), 11.0791","(751.2368, 257.7632), 11.0791","(793.2128, 257.9575), 10.9713","(834.7931, 257.9310), 11.0273","(876.8621, 258.5138), 11.2989","(919.0906, 258.6107), 11.0942","(961.2955, 259.0341), 11.0823","(1003.5000, 259.5000), 10.9773","(1045.6938, 259.7558), 11.0215","(1087.6929, 259.9252), 11.1143","(1130.0000, 260.5000), 11.1019","(1172.2069, 261.0690), 11.0273","(1214.2500, 261.5000), 11.1944","(1256.4546, 261.7727), 11.1919","(1298.8125, 262.3750), 11.1883","(1341.1643, 262.6571), 11.1933","(1383.0985, 263.3139), 11.1330"
"(159.5000, 293.5000), 10.9773","(201.6839, 293.9368), 11.0470","(244.1333, 294.1333), 11.0017","(286.4445, 294.5555), 10.9978","(328.5000, 295.5000), 10.9773","(371.0000, 295.5000), 11.1019","(413.0000, 296.0000), 11.1804","(455.5000, 296.5000), 10.9773","(497.6956, 296.8696), 11.0071","(539.8889, 297.3333), 10.9348","(582.0000, 297.7143), 11.0556","(624.5455, 298.2273), 11.1920","(666.7430, 298.6408), 11.2582","(709.0985, 299.3139), 11.1330","(751.5000, 299.5000), 10.9773","(793.3200, 299.9700), 11.0682","(835.3173, 300.0076), 11.0862","(877.1987, 300.2249), 11.1071","(919.5000, 300.7500), 11.1944","(961.6364, 300.9546), 11.1457","(1003.5555, 301.4445), 10.9979","(1045.9504, 301.3969), 11.1226","(1088.0000, 302.0000), 11.1804","(1130.2273, 302.5454), 11.1920","(1172.5000, 303.0000), 11.2362","(1214.5000, 303.5000), 10.9773","(1256.7903, 303.7903), 11.1077","(1299.0985, 304.3139), 11.1330","(1341.2368, 304.7632), 11.0791","(1383.2097, 305.2097), 11.1076"
"(159.7105, 335.2895), 10.9044","(201.7250, 335.5875), 10.8281","(244.1107, 336.2541), 10.9693","(286.5000, 336.5000), 10.9773","(328.5000, 336.7500), 10.8542","(370.8750, 337.3125), 11.0052","(413.2105, 338.0000), 10.9925","(455.1429, 338.1429), 10.8582","(497.5000, 338.5000), 10.9773","(539.5000, 339.0000), 10.9660","(581.9563, 339.5608), 11.0308","(624.4062, 340.0000), 11.1571","(666.7500, 340.5000), 11.1944","(709.2105, 341.0000), 10.9926","(751.5000, 341.5000), 10.9773","(793.6429, 341.9286), 11.0773","(835.5000, 342.0000), 11.1019","(877.5000, 342.5000), 10.9773","(919.5000, 342.5000), 10.9773","(961.7636, 342.7720), 11.0753","(1003.9310, 343.2069), 11.0273","(1046.0811, 343.4802), 11.0480","(1088.3287, 344.0447), 11.1161","(1130.5000, 344.5000), 10.9773","(1172.8013, 344.7751), 11.1071","(1214.9889, 345.2889), 11.0643","(1257.2368, 345.7632), 11.0791","(1299.2097, 346.2097), 11.1076","(1341.1494, 346.3782), 11.0536","(1383.2368, 346.7632), 11.0791"
"(159.6993, 377.0580), 10.9390","(201.7551, 377.6903), 11.0188","(244.0000, 378.2105), 10.9926","(286.5000, 378.5000), 10.9773","(328.5574, 378.9303), 11.0118","(370.8815, 379.2791), 10.9862","(413.1885, 379.6803), 10.9832","(455.3657, 380.1567), 11.0553","(497.5000, 380.5000), 10.9773","(539.7931, 380.9310), 11.0273","(582.0985, 381.3139), 11.1330","(624.6409, 381.7430), 11.2582","(667.0000, 382.5938), 11.1571","(709.2308, 382.9231), 11.0098","(751.5000, 383.5000), 10.9773","(793.8666, 383.8667), 11.0017","(835.3421, 383.6579), 10.9220","(877.8746, 384.0583), 11.2671","(919.8582, 384.4328), 11.2562","(962.0000, 384.7143), 11.0556","(1004.2105, 385.0000), 10.9926","(1046.0784, 385.3916), 11.1027","(1088.5000, 385.8125), 11.1372","(1130.7675, 386.1512), 11.0426","(1172.8945, 386.5459), 11.0436","(1215.2028, 387.1466), 11.0669","(1257.1494, 387.3782), 11.0536","(1299.3062, 387.7558), 11.0215","(1341.4888, 388.1119), 11.1864","(1383.3710, 388.3710), 11.1538"
